horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
10:02:16.780409307,0.25,59369,1625947,1367394,537061,28416916,6929926,87943,3.109,2828812,1586688,99.59
10:02:18.658903019,0.25,101050,2857689,949549,448177,29682107,6943576,89231,3.145,2836872,1576150,99.62
10:02:20.533157909,0.25,208202,3975665,844502,385208,32331220,7439583,95858,3.154,3039145,1674656,99.55
10:02:22.409870419,0.25,210463,4155948,857019,395846,56321975,13179604,217420,3.544,6134954,2707767,99.78
10:02:24.286259219,0.25,67043,1834608,882249,418183,27780531,6667751,80508,2.999,2684843,1527435,99.59
10:02:26.164596248,0.25,292720,13197489,2120472,981549,27649516,6222732,74963,2.972,2522255,1425592,99.64
10:02:28.020831582,0.25,69136,1873283,853609,400358,25576079,5598231,71731,3.093,2319224,1237856,99.63
10:02:29.899928190,0.25,63822,1747199,1024048,461006,56432247,11565084,237194,4.277,5545164,2366975,99.68
10:02:31.780933320,0.25,61950,1678384,960382,449894,58428658,11919462,231692,4.042,5732382,2504116,99.72
10:02:33.708047709,0.25,77832,1920435,941096,455450,28521873,6157363,75978,3.020,2516229,1382072,99.54
10:02:35.593265932,0.25,70810,1810297,906821,422883,77964495,16522530,163828,2.505,6539905,3355240,99.84
10:02:37.472055817,0.25,66580,1756199,859614,391414,30339074,7263846,88689,2.943,3013698,1642654,99.73
10:02:39.341945338,0.25,63403,1703800,972516,465834,30276892,7001375,84492,3.016,2801233,1579636,99.54
10:02:41.200583846,0.25,69155,1835571,8506973,2314294,26818847,6373192,76199,2.979,2558275,1453437,99.58
10:02:43.068001235,0.25,168062,4084583,950277,418581,30973657,7185633,96141,3.239,2967987,1591543,99.73
10:02:44.920866604,0.25,61657,1675766,895954,416134,28927791,6657077,83550,3.112,2684785,1516809,99.55
10:02:46.788494103,0.25,199890,3929697,898080,429283,26643796,6416273,76342,2.954,2584790,1455171,99.54
10:02:48.649308341,0.25,152413,3189129,880868,410592,24271125,5747049,67152,2.893,2320924,1297129,99.62
10:02:50.515167564,0.25,67928,1741367,1813885,857918,27599095,6663011,79354,2.921,2717111,1516145,99.48
10:02:52.864217392,0.25,2986191,51191869,5157855,2319921,78765237,16153727,241651,3.496,6912618,3308503,99.46
10:02:54.733529393,0.25,325839,6437916,2355295,1093118,62277156,14306508,200162,3.284,6094378,3033404,99.23
10:02:56.578246514,0.25,148145,3547872,3581924,1652799,51417668,11073615,162791,3.444,4727148,2324792,99.69
10:02:58.458811270,0.25,61840,1685316,2373328,1034532,25662121,6658420,80448,3.042,2644559,1470396,99.65
10:03:00.354131782,0.25,59080,1672653,985248,455839,27067837,6780485,83641,3.063,2730690,1482576,99.66
10:03:02.264824274,0.25,65825,1785375,1330131,534916,277142450,45890595,490431,2.649,18512199,8541127,99.76
10:03:04.222034862,0.25,74496,1812997,911720,405370,55892922,11333232,223834,4.087,5476377,2398953,99.61
10:03:06.099391244,0.25,70156,1819570,868589,395662,26241722,5954602,73787,3.026,2438794,1348856,99.22
10:03:07.982404754,0.25,71101,1828833,878082,400559,27665962,6167018,77313,3.089,2502744,1391816,99.60
10:03:09.878257507,0.25,70014,1786853,861637,411007,26157821,6022042,74762,3.053,2448881,1365537,99.68
10:03:11.767015910,0.25,67512,1706101,1012908,481112,28007946,6475149,77905,2.992,2604024,1469212,99.08
10:03:13.638980570,0.25,76322,2033798,3132391,1170510,28176380,6271651,75017,2.972,2524423,1410205,99.51
10:03:15.510222765,0.25,59463,1601086,958584,455469,29235365,6523620,79141,3.000,2638289,1480498,99.43
10:03:17.390602520,0.25,60168,1642493,852236,406404,170768512,32073881,291007,2.336,12455185,6128579,99.56
10:03:19.243583864,0.25,66495,1783213,975359,438960,30495877,7002685,86734,3.066,2828610,1579633,99.48
10:03:21.126770267,0.25,212882,4024925,891527,404434,29310091,6500947,79356,3.046,2605213,1473861,99.55
10:03:23.010441698,0.25,206565,4095056,886752,393763,27800212,6363774,80709,3.119,2587375,1437095,99.49
10:03:24.911157863,0.25,65926,1764041,1310760,657379,27806982,6456880,77249,2.968,2602515,1465335,99.54
10:03:26.795060787,0.25,60958,1599585,2611894,1102362,27731762,6259036,75714,2.985,2536716,1409568,99.57
10:03:28.662403353,0.25,286684,13039826,928905,443825,27523034,6352905,76337,2.973,2567869,1434273,99.67
10:03:30.524177031,0.25,61356,1620395,860711,393375,59139361,11685553,231549,4.106,5639813,2479841,99.35
10:03:32.384999532,0.25,59742,1667439,1071044,480480,688811922,124363358,2680226,4.631,57880450,24564983,99.58
10:03:34.259453509,0.25,74336,1899127,861845,406486,27475899,6381637,78495,3.047,2576095,1439142,99.54
10:03:36.128449185,0.25,77118,1918448,832505,380382,28012473,6387072,74287,2.886,2574286,1459780,99.66
10:03:37.999564602,0.25,70269,1885674,923755,410080,32396345,7570021,90819,2.894,3137749,1676599,99.73
10:03:39.950986911,0.25,64150,1716261,932990,443256,27703980,6498200,81448,3.081,2643491,1459454,99.47
10:03:41.817996955,0.25,68292,1811207,1091301,511964,29392575,6691952,83898,3.062,2740015,1484746,99.56
10:03:43.682655785,0.25,64846,1704054,8954273,2375517,29854919,6599281,83895,3.116,2692307,1442813,99.66
10:03:45.550700018,0.25,61369,1649904,1021810,466704,30158423,6943008,92691,3.246,2855134,1548006,99.78
10:03:47.426320976,0.25,195821,3831728,985652,435234,32456282,7398281,90770,3.062,2964789,1669091,99.70
10:03:49.293947773,0.25,211677,4066161,1010486,469560,29540461,6745046,80378,2.961,2714436,1518264,99.55
10:03:51.171714867,0.25,70442,1847086,850029,395645,26578511,6426451,77804,3.012,2583266,1465675,99.56
10:03:53.034723032,0.25,2938216,51427793,5334282,2427235,64372809,13803055,201381,3.459,5821571,2863440,99.57
10:03:54.876566093,0.25,141810,3501148,2596109,1205695,55138106,11704605,160063,3.267,4898725,2473496,99.89
10:03:56.724231541,0.25,139674,3488969,2631948,1182602,87374591,17193553,316050,3.928,8045754,3488712,99.68
10:03:58.617238124,0.25,66703,1798766,985135,462769,31052976,6839084,87279,3.102,2813779,1542950,99.68
10:04:00.490690482,0.25,69961,1885388,968107,449301,29505267,6693563,85004,3.141,2706383,1517021,99.49
10:04:02.368484852,0.25,69817,1812700,967703,447535,62203414,13274981,209848,3.446,6088844,2778764,99.43
10:04:04.268637102,0.25,75887,1872316,9726717,2412672,27852441,6363624,75114,2.944,2551220,1441491,99.62
10:04:06.146786270,0.25,68995,1820880,956967,433651,28328413,6670666,81499,3.003,2713736,1512847,99.71
10:04:08.024369107,0.25,65039,1784529,976017,464573,27091646,6321123,79726,3.098,2573879,1415748,99.45
10:04:09.896856283,0.25,66777,1785474,1011590,453569,28203828,6515744,82180,3.100,2651365,1466669,99.64
10:04:11.781978281,0.25,61383,1518524,985502,460597,30655310,6913812,88171,3.128,2818331,1535343,99.47
10:04:13.672826288,0.25,227452,4259076,1022057,464204,28690573,6712695,81019,2.969,2728841,1528040,99.35
10:04:15.542727618,0.25,204179,3908220,1054802,480409,29312742,6881896,87727,3.114,2816967,1523545,99.68
10:04:17.426906858,0.25,66240,1774340,975861,448377,31516376,7247930,90775,3.100,2928452,1618165,99.76
10:04:19.292920747,0.25,73586,1867860,2504766,1061107,28511455,6718423,83165,3.065,2713590,1489781,99.67
10:04:21.174522540,0.25,65581,1741298,988022,455773,29576820,6784592,85172,3.104,2744016,1524907,99.60
10:04:23.060108670,0.25,137042,3312795,904418,422248,64012863,13406197,267645,4.122,6492863,2734653,99.57
10:04:24.909265620,0.25,65490,1726252,983167,446067,38265415,8679688,143706,3.717,3865823,1899719,99.71
10:04:26.764165622,0.25,64380,1677286,924803,431480,29266851,6556796,78097,2.940,2656263,1466557,99.42
10:04:28.633987469,0.25,68201,1789934,844536,396064,30071011,6817113,85056,3.068,2772409,1525867,99.69
10:04:30.501995454,0.25,62469,1658607,948035,453430,28811859,6737369,80840,2.969,2722711,1531171,99.55
10:04:32.376048374,0.25,62121,1580466,945580,444273,839047713,161399823,3488471,4.656,74922614,33166887,99.93
10:04:34.267447704,0.25,72082,1886700,929832,423640,28645616,6721839,80121,2.987,2682189,1519141,99.64
