hora,cpu
16:43:22.255164593,29.8
16:43:23.338103480,3.9
16:43:24.408850823,2.4
16:43:25.491023399,4.3
16:43:26.544881961,2.1
16:43:27.599573381,2.1
16:43:28.652959851,2.1
16:43:29.736312769,1.8
16:43:30.821245210,2.7
16:43:31.880643164,2.1
16:43:32.963558515,2.1
16:43:34.046821724,2.1
16:43:35.104742009,1.8
16:43:36.186149535,3.3
16:43:37.271450433,2.4
16:43:38.332149395,3.3
16:43:39.414802997,2.1
16:43:40.497248260,52.6
16:43:41.576614358,41
16:43:42.669310372,2.7
16:43:43.744417094,2.4
16:43:44.824677237,2.1
16:43:45.892739118,3.9
16:43:46.991406819,2.1
16:43:48.074902826,3.6
16:43:49.179009932,2.1
16:43:50.287061296,2.1
16:43:51.350638161,2.1
16:43:52.437718776,2.4
16:43:53.489706748,2.4
16:43:54.569287629,3.6
16:43:55.658835411,3.9
16:43:56.713858675,2.1
16:43:57.795034329,1.5
16:43:58.878164818,2.4
16:43:59.943232735,45.3
16:44:01.041880005,55.5
16:44:02.244691846,26.3
16:44:03.328667365,11.7
16:44:04.388897564,6
16:44:05.470455890,6.7
16:44:06.555127122,2.1
16:44:07.609025028,1.8
16:44:08.693259272,3
16:44:09.774634298,2.7
16:44:10.834114158,2.4
16:44:11.914343031,1.8
16:44:12.998156528,2.4
16:44:14.059201890,1.5
16:44:15.150309111,1.2
16:44:16.234578582,2.7
16:44:17.339335869,1.8
16:44:18.404828338,3.3
16:44:19.491293050,22.4
16:44:20.554572651,43.5
16:44:21.663395482,5.3
16:44:22.770620031,3.9
16:44:23.879066135,2.1
16:44:24.964761866,2.7
16:44:26.045829842,4.8
16:44:27.149701826,2.4
16:44:28.215934929,2.1
16:44:29.295103572,2.7
16:44:30.379513345,1.8
16:44:31.445550341,2.1
16:44:32.527715370,3.6
16:44:33.631485451,2.1
16:44:34.690341147,3
16:44:35.775259958,5.4
16:44:36.883241943,3.9
16:44:37.963616223,1.5
16:44:39.031970995,22.5
16:44:40.153305592,33.4
16:44:41.262244066,24.1
16:44:42.337737193,1.2
16:44:43.421057589,3.3
16:44:44.484596151,2.4
16:44:45.566186178,3.9
16:44:46.652835929,3
16:44:47.717260100,1.5
16:44:48.803563540,3.9
16:44:49.887340940,1.2
16:44:50.949680728,1.8
16:44:52.032504476,1.8
16:44:53.117106860,3.3
16:44:54.181674598,2.1
16:44:55.264111562,2.1
16:44:56.343563633,1.5
16:44:57.406648289,2.7
16:44:58.492481065,1.5
16:44:59.573566087,58.5
16:45:01.031419198,42
16:45:02.312427760,11.2
16:45:03.420452132,5.9
16:45:04.477288701,2.1
16:45:05.559130781,6.6
16:45:06.641388584,1.8
16:45:07.700404198,1.2
16:45:08.781999912,3
16:45:09.890767797,2.4
16:45:10.991902623,3.3
16:45:12.054110347,2.1
16:45:13.137129530,5.4
16:45:14.241774907,2.1
16:45:15.295305660,2.1
16:45:16.380471595,1.8
16:45:17.465306902,3.3
16:45:18.575084697,11.7
16:45:19.641350091,42.5
16:45:20.719010558,29.9
16:45:21.800073982,2.1
16:45:22.857225792,2.4
16:45:23.942958154,2.1
16:45:25.028547492,2.7
16:45:26.133411467,2.4
16:45:27.194386220,3.3
16:45:28.276237325,1.8
16:45:29.358882017,1.8
16:45:30.422625814,1.5
16:45:31.503418107,1.5
16:45:32.583157273,2.4
16:45:33.649430375,2.7
16:45:34.731015310,2.4
16:45:35.833081389,5.8
16:45:36.901618327,2.7
16:45:37.953975092,2.7
16:45:39.055884440,42.6
16:45:40.119159660,41.5
16:45:41.219287077,3
16:45:42.282186352,2.1
16:45:43.387348957,4.8
16:45:44.449597133,2.1
16:45:45.553911763,5.5
16:45:46.602632203,2.4
16:45:47.654301590,3.3
16:45:48.735076579,2.1
16:45:49.801742380,2.4
16:45:50.888670575,1.5
16:45:51.974136738,2.7
16:45:53.039961592,2.4
16:45:54.124795613,2.4
16:45:55.235871857,2.1
16:45:56.322962271,2.4
16:45:57.389918721,3
16:45:58.473403511,40
16:45:59.620163919,48.2
16:46:00.782814232,22.7
16:46:01.881396732,8
16:46:02.965009058,9.2
16:46:04.050584760,1.8
16:46:05.133312184,2.1
16:46:06.185663379,3
16:46:07.270040063,1.8
16:46:08.355583458,1.5
16:46:09.443120698,3
16:46:10.509074760,3
16:46:11.592273410,2.1
16:46:12.672696074,1.8
16:46:13.735646383,3
16:46:14.818926584,2.4
16:46:15.919763142,4.2
16:46:17.010729253,0.9
16:46:18.079772500,19.1
16:46:19.462424624,40.3
16:46:20.591056876,2.1
16:46:21.660298808,4.2
16:46:22.765758976,1.2
16:46:23.831777992,1.8
16:46:24.916323623,2.1
16:46:25.998135300,3.9
16:46:27.065910238,1.8
16:46:28.151190804,3
16:46:29.236976937,2.1
16:46:30.299598597,1.8
16:46:31.385295401,1.5
16:46:32.468508353,0.9
16:46:33.529119538,3.3
16:46:34.616392525,2.4
16:46:35.698082554,5.1
16:46:36.758503937,1.8
16:46:37.841041509,30.9
16:46:38.958634974,46.3
16:46:40.091161417,3.3
16:46:41.186811807,1.2
16:46:42.269602957,2.1
16:46:43.351619574,3.3
16:46:44.422910382,2.1
16:46:45.506983237,4.8
16:46:46.588179116,1.2
16:46:47.651137019,3
16:46:48.735527519,1.8
16:46:49.817594947,3
16:46:50.887387406,1.5
16:46:51.969967847,1.8
16:46:53.052736045,2.4
16:46:54.121549380,3
16:46:55.217790451,2.4
16:46:56.301666604,1.5
16:46:57.381650941,33.8
16:46:58.515231276,51.6
16:46:59.661531364,14
16:47:00.801183342,8.1
16:47:01.855437161,4.9
16:47:02.941841046,3
16:47:04.002305206,2.4
16:47:05.082411028,2.7
16:47:06.171100626,4.2
16:47:07.234375862,2.1
16:47:08.317725311,1.5
16:47:09.398133567,1.2
16:47:10.460119317,1.2
16:47:11.545030887,2.7
16:47:12.624279240,2.4
16:47:13.689586690,2.4
16:47:14.769232119,2.4
16:47:15.855730650,3.3
16:47:16.932992537,20.4
16:47:18.015305760,45.4
16:47:19.194687619,7.3
16:47:20.372027709,3.3
16:47:21.473221391,2.1
16:47:22.557000534,2.7
16:47:23.635948072,2.7
16:47:24.694324466,2.1
16:47:25.778269172,2.4
16:47:26.859146643,1.8
16:47:27.919064742,1.8
16:47:29.000353455,2.1
16:47:30.088515271,2.7
16:47:31.148594454,1.5
16:47:32.233885542,3
16:47:33.319471418,2.1
16:47:34.374534147,2.4
16:47:35.454681177,5.1
16:47:36.539799545,16.4
16:47:37.588352595,40.5
16:47:38.707027216,15.7
16:47:39.815820507,1.8
16:47:40.902724794,1.5
16:47:41.986304660,1.8
16:47:43.091245452,1.2
16:47:44.165645546,3.3
16:47:45.245807495,2.1
16:47:46.328092143,3.3
16:47:47.392354444,1.2
16:47:48.472792945,2.1
16:47:49.561129650,1.2
16:47:50.620225342,3.6
16:47:51.699823784,1.8
16:47:52.781001646,3
16:47:53.884558191,1.5
16:47:54.946215894,1.2
16:47:56.027365674,2.1
16:47:57.110426434,53.9
16:47:58.210802976,48.9
16:47:59.290563375,10.7
16:48:00.363824467,8.9
16:48:01.424177155,4
16:48:02.507170140,2.4
16:48:03.590034477,1.5
16:48:04.641460827,1.8
16:48:05.733705079,3.3
16:48:06.817608361,2.7
16:53:01.210127368,7.9
16:53:02.279671584,1.5
16:53:03.328086359,0.9
16:53:04.404458305,1.8
16:53:05.486438647,2.1
16:53:06.585807571,3.6
16:53:07.688608257,6.2
16:53:08.739263535,61.4
16:53:09.785319311,25.5
16:53:10.838581512,2.4
16:53:11.922952007,5.1
16:53:12.982003709,0.9
16:53:14.070046986,2.1
16:53:15.151412017,1.2
16:53:16.210760697,2.7
16:53:17.297104249,2.1
16:53:18.397547728,3
16:53:19.476634294,3
16:53:20.540489767,2.1
16:53:21.620682921,2.1
16:53:22.704183643,2.4
16:53:23.768918399,1.2
16:53:24.849152869,1.8
16:53:25.933717579,1.5
16:53:26.999869466,1.8
16:53:28.084063948,46.7
16:53:29.161258500,47.9
16:53:30.226939526,2.4
16:53:31.302520581,5.7
16:53:32.381565761,1.8
16:53:33.446808052,1.2
16:53:34.525612186,2.1
16:53:35.582291599,1.5
16:53:36.662034548,2.4
16:53:37.744138540,2.1
16:53:38.812721275,3.3
16:53:39.915197770,1.2
16:53:40.993294593,3
16:53:42.092767685,0.9
16:53:43.175302563,2.4
16:53:44.246462742,2.1
16:53:45.334815425,1.2
16:53:46.418380666,2.4
16:53:47.478699251,23.3
16:53:48.569158305,76.4
16:53:49.713694634,44.5
16:53:50.849827412,24.3
16:53:51.878121061,26.1
16:53:52.903135970,4.5
16:53:53.959086329,1.2
16:53:55.037621250,2.4
16:53:56.124067672,2.1
16:53:57.210526303,3
16:53:58.274580983,1.2
16:53:59.358802383,1.5
16:54:00.442964684,1.8
16:54:01.506672742,2.7
16:54:02.591798336,3.6
16:54:03.676744253,1.8
16:54:04.737359709,2.7
16:54:05.822244960,1.2
16:54:06.907927808,1.8
16:54:07.968944045,46.4
16:54:09.046599011,41.9
16:54:10.120046347,2.4
16:54:11.225715584,5.5
16:54:12.304799625,1.2
16:54:13.358055105,1.8
16:54:14.429292586,1.8
16:54:15.514582671,2.1
16:54:16.567261589,2.7
16:54:17.654436785,1.8
16:54:18.735221390,2.7
16:54:19.817716841,2.7
16:54:20.887589504,1.8
16:54:21.971494673,3.3
16:54:23.081733040,3.3
16:54:24.138036496,1.2
16:54:25.220600459,2.7
16:54:26.305080807,1.5
16:54:27.368620155,26.8
16:54:28.446097794,44.4
16:54:29.554830054,10.5
16:54:30.662294166,1.5
16:54:31.719441319,2.7
16:54:32.805252828,2.7
16:54:33.889491153,1.8
16:54:34.974647548,3.3
16:54:36.038176111,2.1
16:54:37.126845574,2.1
16:54:38.212322281,2.1
16:54:39.278630971,1.8
16:54:40.361619676,1.2
16:54:41.442499645,6.4
16:54:42.550756554,2.4
16:54:43.618551766,2.1
16:54:44.704659599,1.5
16:54:45.814600672,2.1
16:54:46.923532754,15
16:54:48.021170332,55.7
16:54:49.119143032,33.5
16:54:50.189971777,15.6
16:54:51.251614266,6
16:54:52.290166980,1.5
16:54:53.340404100,3.3
16:54:54.413744203,0.9
16:54:55.493636891,2.1
16:54:56.551617575,2.1
16:54:57.631919625,2.1
16:54:58.714696614,1.5
16:54:59.773621197,2.1
16:55:00.849937051,1.8
16:55:01.932754404,2.4
16:55:03.003704805,3
16:55:04.081342013,3.3
16:55:05.132958666,2.1
16:55:06.208641938,2.1
16:55:07.312761292,47.8
16:55:08.381749914,43
16:55:09.445012055,3.3
16:55:10.500642411,2.4
16:55:11.577360330,3.6
16:55:12.656007220,1.8
16:55:13.711587532,1.8
16:55:14.791172793,1.2
16:55:15.867025795,2.4
16:55:16.935785667,1.2
16:55:18.013844023,1.8
16:55:19.109560516,2.7
16:55:20.176836872,1.5
16:55:21.260383722,4.6
16:55:22.328235345,2.4
16:55:23.377180925,2.1
16:55:24.460826878,1.8
16:55:25.516639742,2.7
16:55:26.594012871,36.1
16:55:27.720244540,48.6
16:55:28.835966648,2.7
16:55:29.915526956,3.6
16:55:31.013828944,2.4
16:55:32.110792639,1.5
16:55:33.172168296,2.1
16:55:34.249083879,1.5
16:55:35.353520165,2.4
16:55:36.435847632,1.2
16:55:37.503710158,2.1
16:55:38.578645198,2.1
16:55:39.681565314,2.1
16:55:40.740075214,2.1
16:55:41.835963427,3.6
16:55:42.912657925,1.2
16:55:43.990927780,2.1
16:55:45.061497096,2.7
16:55:46.163419488,30.2
16:55:47.241091792,48.1
16:55:48.343872826,32.3
16:55:49.442419144,17.3
16:55:50.517938499,4.2
16:55:51.607744191,4.5
16:55:52.684473029,1.2
16:55:53.739913599,1.8
16:55:54.819727592,1.5
16:55:55.899053053,2.7
16:55:56.964185111,1.5
16:55:58.040869043,2.4
16:55:59.097714133,2.7
16:56:00.177161144,3
16:56:01.255853536,5.4
16:56:02.303503402,2.1
16:56:03.351981925,1.8
16:56:04.426776046,1.8
16:56:05.503691211,2.7
16:56:06.570906862,49.4
16:56:07.643769998,42.3
16:56:08.745872879,3.9
16:56:09.824272213,4.2
16:56:10.895547440,2.1
16:56:11.977894860,2.4
16:56:13.056229455,1.8
16:56:14.128158794,2.7
16:56:15.208471438,1.5
16:56:16.286970257,2.1
16:56:17.352480321,1.2
16:56:18.430695434,2.4
16:56:19.484523790,2.7
16:56:20.561056354,1.5
16:56:21.643290678,5.5
16:56:22.716466903,2.4
16:56:23.767632348,3.3
16:56:24.825792048,2.1
16:56:25.907720324,28.1
16:56:26.973118103,42.3
16:56:28.086036652,7.3
16:56:29.167278756,1.2
16:56:30.244685911,3
16:56:31.357147143,4.8
16:56:32.412163556,2.4
16:56:33.492386817,1.8
16:56:34.573436715,1.2
16:56:35.641088081,1.5
16:56:36.729029399,1.2
16:56:37.809235379,2.7
16:56:38.869832609,1.8
16:56:39.948679648,4.2
16:56:41.052690719,2.4
16:56:42.152415129,2.7
16:56:43.220884617,2.1
16:56:44.299112510,3.3
16:56:45.396269790,13.7
16:56:46.451936751,58.6
16:56:47.609066459,34.8
16:56:48.722497165,6.2
16:56:49.785640007,4.8
16:56:50.867393437,1.5
16:56:51.951029440,4.8
16:56:53.007419982,2.4
16:56:54.090220329,2.4
16:56:55.193894008,1.5
16:56:56.271082743,3.3
16:56:57.337593617,2.1
16:56:58.414148939,2.1
16:56:59.495477962,2.4
16:57:00.564952987,1.5
16:57:01.644470688,3.3
16:57:02.695547787,2.1
16:57:03.773180993,1.2
16:57:04.853620362,3.3
16:57:05.934502213,48.3
16:57:07.029560984,33.7
16:57:08.086576251,4.8
16:57:09.158910150,1.2
16:57:10.235189007,3.3
16:57:11.318283221,5.1
16:57:12.420778224,1.5
16:57:13.482251937,2.1
16:57:14.565177883,2.7
16:57:15.664876356,1.2
16:57:16.747692903,2.1
16:57:17.818181295,1.5
16:57:18.897953569,1.8
16:57:19.951342526,2.1
16:57:21.026696786,2.7
16:57:22.077849904,1.5
16:57:23.183086431,2.7
16:57:24.289339658,2.4
16:57:25.365414441,42.3
16:57:26.465821802,46.6
16:57:27.581041964,2.1
16:57:28.640692406,2.1
16:57:29.718033076,2.4
16:57:30.802131450,1.5
16:57:31.857183405,2.7
16:57:32.935556384,2.7
16:57:34.033851449,2.1
16:57:35.112534093,2.1
16:57:36.176244283,1.5
16:57:37.253875563,1.2
16:57:38.331817769,3.3
16:57:39.408673360,3
16:57:40.487902467,2.7
16:57:41.567124534,3
16:57:42.634900061,1.5
16:57:43.713492846,2.4
16:57:44.813548905,28.5
16:57:45.881100868,52.7
16:57:47.041708609,27.8
16:57:48.125835852,5.5
16:57:49.183020680,4.5
16:57:50.269584767,2.1
16:57:51.358801900,5.8
16:57:52.387976130,2.7
16:57:53.439763730,2.4
16:57:54.525837376,2.1
16:57:55.625934454,1.2
16:57:56.724153362,2.4
16:57:57.781024077,2.7
16:57:58.863603555,1.8
16:57:59.942963363,1.2
16:58:01.003804290,2.4
16:58:02.081522692,2.1
16:58:03.163194600,3.6
16:58:04.227519546,13.1
16:58:05.332727468,25.3
16:58:06.392946965,18.6
16:58:07.452156463,4.2
16:58:08.546601530,8.9
16:58:09.607889336,4.5
16:58:10.689504071,3
16:58:11.777363858,2.7
16:58:12.854748666,3.9
16:58:13.921108914,1.8
16:58:15.001042182,1.8
16:58:16.078983168,1.2
16:58:17.149239259,2.4
16:58:18.226376387,2.4
16:58:19.334139795,3
16:58:20.433751279,1.8
16:58:21.534208273,2.7
16:58:22.605161627,1.8
16:58:23.695856236,2.4
16:58:24.804175242,6.3
16:58:25.898603149,49.1
16:58:26.984501151,32.4
16:58:28.031299989,2.7
16:58:29.091235022,1.5
16:58:30.167886715,2.1
16:58:31.246902409,4
16:58:32.287619178,2.4
16:58:33.338528285,1.8
16:58:34.407981709,2.4
16:58:35.513865906,2.1
16:58:36.591835352,0.9
16:58:37.650683594,1.8
16:58:38.735128023,2.1
16:58:39.818161558,1.2
16:58:40.880467904,2.1
16:58:41.964024133,1.5
16:58:43.053164258,1.8
16:58:44.109118921,1.8
16:58:45.209127308,25.3
16:58:46.327504480,47.6
16:58:47.478299541,26.4
16:58:48.600520182,5.6
16:58:49.658612269,5.5
16:58:50.741680637,1.5
16:58:51.819831142,5.1
16:58:52.917690326,2.1
16:58:53.985963283,1.8
16:58:55.070922889,2.7
16:58:56.119555446,2.4
16:58:57.200246982,2.4
16:58:58.277687064,2.1
16:58:59.345609241,3
16:59:00.423886980,1.8
16:59:01.479157198,4.5
16:59:02.564705558,1.2
16:59:03.642307368,1.8
16:59:04.702740506,10.5
16:59:05.812265611,46.5
16:59:06.884184470,34
16:59:07.919805993,3
16:59:08.992884184,3
16:59:10.059091659,2.1
16:59:11.142438332,3.9
16:59:12.227978026,1.2
16:59:13.290105736,2.1
16:59:14.369597539,1.8
16:59:15.450493511,2.4
16:59:16.518684307,1.8
16:59:17.595471917,1.8
16:59:18.673205367,2.1
16:59:19.741082647,2.1
16:59:20.822125120,2.7
16:59:21.924043391,3.3
16:59:22.980399161,1.2
16:59:24.063147540,2.1
16:59:25.168044057,47.8
16:59:26.277915571,31.4
16:59:27.364729490,4.6
16:59:28.459553349,1.2
16:59:29.525343796,3.6
16:59:30.602310793,2.1
16:59:31.704782168,5.8
16:59:32.803944603,2.4
16:59:33.903325591,2.4
16:59:34.969311102,1.8
16:59:36.049934036,2.7
16:59:37.128993237,1.8
16:59:38.197803521,1.8
16:59:39.279123266,2.4
16:59:40.358393969,2.1
16:59:41.427181799,3.6
16:59:42.503825560,1.2
16:59:43.558231015,3
16:59:44.634356426,5.1
16:59:45.730242109,52.2
16:59:46.801202463,41.6
16:59:47.837125489,19.8
16:59:48.948587062,13.5
16:59:50.060562450,4.2
16:59:51.145712934,2.1
16:59:52.212052243,2.4
16:59:53.294308553,1.8
16:59:54.375799415,1.2
16:59:55.444526483,1.2
16:59:56.528891020,0.9
16:59:57.616224942,2.1
16:59:58.671971747,1.2
16:59:59.752082972,3
17:00:00.832204790,1.2
17:00:01.899969535,3.3
17:00:02.979320877,1.5
17:00:04.059584111,1.5
17:00:05.125614757,39
17:00:06.234826371,37.3
17:00:07.375510500,2.4
17:00:08.462751607,1.2
17:00:09.544234005,2.1
17:00:10.624299504,1.8
17:00:11.694552561,3.3
17:00:12.773392798,1.5
17:00:13.852695089,3.6
17:00:14.916846989,1.2
17:00:15.997966560,1.5
17:00:17.079383340,1.8
17:00:18.145760305,2.7
17:00:19.226546146,3
17:00:20.304931553,2.1
17:00:21.371860310,4.2
17:00:22.453308100,2.7
17:00:23.505042748,2.4
17:00:24.586031841,20.8
17:00:25.674766138,47.8
17:00:26.837976419,5.1
17:00:27.953470868,2.7
17:00:29.030994243,1.8
17:00:30.109706494,2.7
17:00:31.169945096,3.3
17:00:32.252529104,1.8
17:00:33.301540204,1.2
17:00:34.379199288,1.5
17:00:35.466573256,2.4
17:00:36.564995747,3
17:00:37.664962271,1.5
17:00:38.733813691,1.2
17:00:39.811355417,2.1
17:00:40.865229667,0.9
17:00:41.951573289,3
17:00:43.033999196,1.5
17:00:44.093113929,13.5
17:00:45.171000017,55.6
17:00:46.251730916,45.4
17:00:47.285390799,16
17:00:48.336685689,5.8
17:00:49.419235473,3.9
17:00:50.498950977,3
17:00:51.553677613,3.6
17:00:52.630807253,2.4
17:00:53.713267213,2.4
17:00:54.777148486,1.5
17:00:55.853841556,2.1
17:00:56.956250948,1.2
17:00:58.014156249,2.1
17:00:59.090147073,1.8
17:01:00.174351746,1.8
17:01:01.242187671,5.7
17:01:02.320096917,2.1
17:01:03.373934953,0.9
17:01:04.450722915,33.4
17:01:05.541626210,36.4
17:01:06.678661820,9.3
17:01:07.773366985,1.8
17:01:08.873566739,2.1
17:01:09.977924632,1.5
17:01:11.039306772,0.9
17:01:12.118154852,1.8
17:01:13.200119149,1.5
17:01:14.267127459,3.9
17:01:15.346223089,1.5
17:01:16.447443542,3
17:01:17.506038715,1.5
17:01:18.589667708,1.5
17:01:19.670331959,1.2
17:01:20.733909454,2.1
17:01:21.815076221,5.4
17:01:22.914385694,3
17:01:24.019334236,15.2
17:01:25.107204304,38
17:01:26.218998193,19.6
17:01:27.338378122,0.9
17:01:28.407704326,2.7
17:01:29.485528806,2.1
17:01:30.540255990,4.2
17:01:31.615549618,4.2
17:01:32.712658433,2.4
17:01:33.777622656,2.1
17:01:34.852052388,2.4
17:01:35.910332292,1.8
17:01:36.988344425,2.4
17:01:38.066738467,2.1
17:01:39.170740331,2.7
17:01:40.272064121,1.2
17:01:41.348776565,3.6
17:01:42.428305021,3.3
17:01:43.526181806,1.5
17:01:44.592459210,58.5
17:01:45.695074587,38.9
17:01:46.851829405,9.1
17:01:47.914471473,5.1
17:01:49.007950085,6.8
17:01:50.112103729,3
17:01:51.210840773,4.5
17:01:52.293769607,1.8
17:01:53.357321812,1.8
17:01:54.459685671,1.5
17:01:55.540235989,1.8
17:01:56.606531891,3
17:01:57.683287047,1.2
17:01:58.741595415,2.7
17:01:59.846148730,1.5
17:02:00.923286659,3.3
17:02:02.020871028,1.2
17:02:03.080912097,1.8
17:02:04.164130633,51
17:02:05.245489272,33.7
17:02:06.297959514,2.1
17:02:07.373152174,2.7
17:02:08.455617021,2.1
17:02:09.524308234,1.5
17:02:10.604061511,1.8
17:02:11.685298883,3
17:02:12.755912864,2.4
17:02:13.836110896,1.5
17:02:14.916976778,1.5
17:02:15.984775534,1.8
17:02:17.061024544,2.7
17:02:18.143074865,1.5
17:02:19.213252482,3
17:02:20.302374200,1.8
17:02:21.355047883,5.5
17:02:22.433704275,1.5
17:02:23.512621592,41.8
17:02:24.611955607,38.3
17:02:25.729688830,3.3
17:02:26.797851490,3.3
17:02:27.881773686,6.1
17:02:28.962361464,3
17:02:30.020581077,1.2
17:02:31.099609052,1.5
17:02:32.179616647,1.8
17:02:33.244225831,2.7
17:02:34.322176804,2.1
17:02:35.404996699,1.8
17:02:36.474482285,1.5
17:02:37.552251408,2.4
17:02:38.650816080,0.9
17:02:39.713371210,2.4
17:02:40.796391994,1.2
17:02:41.873984780,2.7
17:02:42.938116750,28.8
17:02:44.057053653,51.2
17:02:45.166816538,28.3
17:02:46.198519138,5.8
17:02:47.254994659,4.8
17:02:48.333280930,0.9
17:02:49.392813448,2.7
17:02:50.471648032,1.5
17:02:51.571023634,5.5
17:02:52.672821036,2.1
17:02:53.730755041,2.1
17:02:54.814908780,1.5
17:02:55.899698444,1.8
17:02:56.959865954,1.8
17:02:58.050514214,2.1
17:02:59.139284351,3.3
17:03:00.241500027,1.5
17:03:01.306979557,6.3
17:03:02.386725662,2.7
17:03:03.488098506,5.7
17:03:04.547662737,1.2
17:03:05.626661532,2.4
17:03:06.704922825,1.5
17:03:07.769126433,2.1
17:03:08.847882604,2.1
17:03:09.948797750,2.1
17:03:11.004648731,1.5
17:03:12.085912000,1.8
17:03:13.166352923,2.4
17:03:14.236174424,1.8
17:03:15.315722110,3.3
17:03:16.413974000,1.8
17:03:17.494128231,2.1
17:03:18.561846488,1.8
17:03:19.646598803,2.4
17:03:20.743448955,1.8
