hora,cpu
17:37:12.189480725,2.1
17:37:13.271325261,1.2
17:37:14.352420322,2.7
17:37:15.418159385,3.3
17:37:16.497352323,3.3
17:37:17.598410019,1.8
17:37:18.656592411,2.4
17:37:19.740116155,26.1
17:37:20.841699733,46.7
17:37:21.972010997,43.4
17:37:23.124528892,38.8
17:37:24.274182326,2.1
17:37:25.345304272,2.4
17:37:26.419884478,2.1
17:37:27.501695316,2.4
17:37:28.601290261,3
17:37:29.663357680,1.5
17:37:30.746462937,1.8
17:37:31.825972435,1.5
17:37:32.925217122,2.4
17:37:33.993588199,1.8
17:37:35.074138472,6.3
17:37:36.109665484,0.9
17:37:37.160131049,0.9
17:37:38.233630741,1.2
17:37:39.314773353,1.5
17:37:40.414992461,50
17:37:41.542307128,53.4
17:37:42.678780853,50.3
17:37:43.838504953,57.8
17:37:45.009779085,12.2
17:37:46.086993493,4
17:37:47.143786205,4.2
17:37:48.215154556,3.3
17:37:49.300392664,3
17:37:50.353723783,2.4
17:37:51.435476288,1.5
17:37:52.522846153,1.8
17:37:53.613578861,1.2
17:37:54.680994788,4.2
17:37:55.758742005,2.4
17:37:56.812445883,2.7
17:37:57.893187196,1.8
17:37:58.973749134,1.2
17:38:00.034699790,1.8
17:38:01.114476473,50.3
17:38:02.210777532,37.4
17:38:03.303896371,42.2
17:38:04.430105056,31.8
17:38:05.569998967,7.8
17:38:06.643528450,1.8
17:38:07.705558473,1.2
17:38:08.791855063,2.7
17:38:09.872007005,1.5
17:38:10.933700780,1.8
17:38:12.012352835,1.8
17:38:13.104652148,1.5
17:38:14.163411671,2.4
17:38:15.245722140,7.2
17:38:16.345388595,1.8
17:38:17.443951306,1.8
17:38:18.508956311,1.8
17:38:19.587770968,2.4
17:38:20.644569358,1.5
17:38:21.730002412,33.5
17:38:22.860492736,46.8
17:38:23.990725405,40.9
17:38:25.153257300,39.6
17:38:26.265844767,2.7
17:38:27.319178542,1.8
17:38:28.394341713,1.2
17:38:29.477750664,2.4
17:38:30.558884370,1.8
17:38:31.626991126,2.1
17:38:32.707193327,2.4
17:38:33.786341368,1.2
17:38:34.853888909,2.1
17:38:35.960048187,1.5
17:38:37.040573928,3.3
17:38:38.097686950,1.8
17:38:39.177872901,2.4
17:38:40.258758484,1.5
17:38:41.320741215,2.7
17:38:42.404370322,55.9
17:38:43.491854925,55.6
17:38:44.554839265,53
17:38:45.655258319,46.6
17:38:46.741984125,18.5
17:38:47.807258138,4.5
17:38:48.879934865,5.4
17:38:49.990803124,6.5
17:38:51.081529478,3
17:38:52.175353625,1.8
17:38:53.231864724,3.3
17:38:54.315978515,2.1
17:38:55.394117656,4.5
17:38:56.455291069,0.9
17:38:57.532930422,1.5
17:38:58.612716427,2.4
17:38:59.684258005,2.4
17:39:00.764753694,1.8
17:39:01.841909820,3
17:39:02.908728458,51
17:39:04.020535930,45.3
17:39:05.110172655,48.6
17:39:06.191080268,19.4
17:39:07.287403358,3.3
17:39:08.361006798,1.2
17:39:09.442050972,2.4
17:39:10.527817826,1.8
17:39:11.593072984,2.7
17:39:12.673227113,2.1
17:39:13.757334497,2.7
17:39:14.821627839,1.5
17:39:15.902747846,3.3
17:39:16.981948960,1.2
17:39:18.047439794,2.4
17:39:19.126181379,2.7
17:39:20.225133827,1.5
17:39:21.285790733,1.2
17:39:22.364111070,9.8
17:39:23.447674344,43.7
17:39:24.530900900,51
17:39:25.593076859,50.5
17:39:26.684918831,13.7
17:39:27.751137890,1.5
17:39:28.829132604,1.5
17:39:29.911084846,3.9
17:39:31.012245613,1.8
17:39:32.074071210,3.6
17:39:33.175218852,2.7
17:39:34.257748018,1.8
17:39:35.335308933,3.6
17:39:36.404792346,1.2
17:39:37.487702186,0.9
17:39:38.575541161,2.4
17:39:39.675813809,3
17:39:40.743836086,2.1
17:39:41.824987760,2.4
17:39:42.904117675,33
17:39:44.013572088,49.7
17:39:45.166583312,48.4
17:39:46.404258330,52.8
17:39:47.578063434,17.9
17:39:48.771130345,6.3
17:39:49.878923987,4.8
17:39:50.939479644,4.5
17:39:52.048121667,3.9
17:39:53.130247657,2.7
17:39:54.212995154,1.8
17:39:55.271895873,4.2
17:39:56.356909918,3.3
17:39:57.440249182,1.8
17:39:58.500421456,1.8
17:39:59.579551215,2.7
17:40:00.681725622,2.4
17:40:01.788199689,2.7
17:40:02.889091447,6.6
17:40:03.992030276,47.6
17:40:05.051848385,51.2
17:40:06.135913322,53.7
17:40:07.229084295,14.7
17:40:08.325891964,1.8
17:40:09.387847299,2.1
17:40:10.468836995,2.7
17:40:11.552673391,2.7
17:40:12.620786031,2.1
17:40:13.701077554,2.4
17:40:14.786494826,2.7
17:40:15.848567296,3
17:40:16.933074313,1.5
17:40:17.984337058,2.7
17:40:19.062992654,1.5
17:40:20.141286897,1.5
17:40:21.201002975,1.2
17:40:22.285174422,2.1
17:40:23.334986760,10.5
17:40:24.405386209,46.7
17:40:25.556501455,42.5
17:40:26.650252320,52.4
17:40:27.721397858,6
17:40:28.794161147,2.7
17:40:29.896386803,2.4
17:40:30.979569140,1.8
17:40:32.074659060,2.7
17:40:33.152861481,1.5
17:40:34.221276984,2.1
17:40:35.304771559,3.6
17:40:36.386976455,2.1
17:40:37.451851459,0.9
17:40:38.531299966,2.1
17:40:39.613202312,1.2
17:40:40.679695066,1.8
17:40:41.760830125,2.1
17:40:42.840908993,2.1
17:40:43.920907392,31.2
17:40:44.993183860,53.1
17:40:46.096213574,57
17:40:47.218118846,50.8
17:40:48.309456289,27.5
17:40:49.368511173,6
17:40:50.424139412,5.1
17:40:51.505348898,6.3
17:40:52.572210244,3.6
17:40:53.660841506,3.9
17:40:54.747105386,3.3
17:40:55.806842871,3.3
17:40:56.887282621,2.7
17:40:57.967965651,1.5
17:40:59.034506999,2.1
17:41:00.118049074,2.1
17:41:01.220442489,1.8
17:41:02.325869167,2.7
17:41:03.388460696,2.7
17:41:04.467374570,24.4
17:41:05.592572374,45.7
17:41:06.701820069,41.8
17:41:07.844277974,39.6
17:41:08.953223171,3.6
17:41:10.036721444,2.1
17:41:11.115771307,1.8
17:41:12.174967336,0.9
17:41:13.253317621,2.4
17:41:14.357102225,2.4
17:41:15.459539650,3
17:41:16.517647093,4.2
17:41:17.621937527,1.8
17:41:18.705939703,3.3
17:41:19.804385643,2.1
17:41:20.865894522,2.1
17:41:21.945846880,1.8
17:41:23.029206091,2.1
17:41:24.102877915,1.5
17:41:25.181542885,49.4
17:41:26.264019029,47.5
17:41:27.355962457,49.1
17:41:28.490073434,20.1
17:41:29.603654696,1.8
17:41:30.681192590,3.3
17:41:31.750558190,1.2
17:41:32.828881235,2.1
17:41:33.908222920,2.7
17:41:34.985286181,3
17:41:36.073452445,2.4
17:41:37.158566750,3
17:41:38.216999710,1.5
17:41:39.295945147,2.1
17:41:40.378987225,1.2
17:41:41.440829540,1.2
17:41:42.522682458,2.1
17:41:43.607359994,1.2
17:41:44.672056614,5.4
17:41:45.761085529,51.9
17:41:46.842447201,52.4
17:41:47.921959822,56.8
17:41:49.018415513,31.9
17:41:50.137107056,6.3
17:41:51.224229733,4.5
17:41:52.305435312,4.3
17:41:53.408298880,3.9
17:41:54.519604583,4.5
17:41:55.606307367,8.2
17:41:56.713415908,3
17:41:57.775077078,1.5
17:41:58.856918434,2.4
17:41:59.936929802,1.5
17:42:01.004392810,1.8
17:42:02.083374497,2.1
17:42:03.183958756,1.5
17:42:04.239964336,1.8
17:42:05.318195767,12.6
17:42:06.386073929,34
17:42:07.457004208,52
17:42:08.540175972,50
17:42:09.649022992,9.7
17:42:10.753547331,2.1
17:42:11.861127745,0.9
17:42:12.923610316,1.5
17:42:14.001268938,1.5
17:42:15.105278957,4.9
17:42:16.205512281,1.5
17:42:17.262675979,3.3
17:42:18.343254218,1.2
17:42:19.422609548,2.4
17:42:20.525176711,2.7
17:42:21.628909962,1.5
17:42:22.690978785,1.2
17:42:23.771530462,2.4
17:42:24.859168917,1.8
17:42:25.923122728,6.9
17:42:27.040322769,48
17:42:28.142205458,47.2
17:42:29.211024864,45.5
17:42:30.325815597,18.5
17:42:31.418554541,1.8
17:42:32.482434082,1.8
17:42:33.563025186,1.5
17:42:34.644043890,1.5
17:42:35.710622946,3.6
17:42:36.789240364,1.5
17:42:37.866393988,2.1
17:42:38.939528680,2.7
17:42:40.021248058,1.5
17:42:41.112479563,2.4
17:42:42.175435672,3.3
17:42:43.253951268,2.1
17:42:44.331637806,1.5
17:42:45.397343898,3.6
17:42:46.475458454,1.8
17:42:47.573681999,59.1
17:42:49.121012578,55.5
17:42:50.321316109,52.3
17:42:51.413401724,24.5
17:42:52.464549366,5.2
17:42:53.540796746,3.9
17:42:54.628268483,6
17:42:55.692462397,4.9
17:42:56.778750444,2.1
17:42:57.861108515,2.7
17:42:58.914363852,1.2
17:42:59.992646636,2.7
17:43:01.070820619,1.5
17:43:02.138546855,2.1
17:43:03.220069567,2.4
17:43:04.302715136,1.8
17:43:05.369407056,3.6
17:43:06.451132319,1.5
17:43:07.532427740,7.7
17:43:08.567104235,1.5
17:43:09.616101786,3
17:43:10.693159005,1.8
17:43:11.774619165,1.8
17:43:12.839062036,2.1
17:43:13.923108482,2.1
17:43:15.006106705,2.1
17:43:16.073272580,2.1
17:43:17.156356949,2.4
17:43:18.205358666,1.8
17:43:19.283291036,0.9
17:43:20.363027665,1.5
17:43:21.422064424,2.4
17:43:22.501138766,1.8
17:43:23.548661222,2.1
17:43:24.627571398,1.8
17:43:25.709830303,3
17:43:26.773008234,1.2
17:43:27.853142569,2.1
17:43:28.955069684,1.8
17:43:30.053871507,2.1
17:43:31.107989755,2.4
17:43:32.186559152,2.1
17:43:33.266224844,1.2
17:43:34.329656575,1.8
17:43:35.411664336,2.7
17:43:36.460555898,1.2
17:43:37.542916990,2.7
17:43:38.623089554,1.5
17:43:39.683657918,2.7
17:43:40.762858040,2.1
17:43:41.862186213,2.4
17:43:42.919678919,1.8
17:43:43.997936026,2.1
17:43:45.074506842,5.1
17:43:46.124239076,1.5
17:43:47.173038242,1.2
17:43:48.253279295,1.8
17:43:49.329146105,1.8
17:43:50.386412562,1.5
17:43:51.463513583,5.7
17:43:52.563340347,2.4
17:43:53.620328837,3.6
17:43:54.703664715,2.1
17:43:55.804798866,3.3
17:43:56.889242081,1.5
17:43:57.950802938,3.6
17:43:59.054064472,1.5
17:44:00.132305798,3.3
17:44:01.236075975,1.5
17:44:02.298635160,2.1
17:44:03.380885158,2.7
17:44:04.484879188,2.4
17:44:05.543818135,2.7
17:44:06.627089377,2.1
17:44:07.705473202,1.5
17:44:08.772744180,1.8
17:44:09.855165324,3.9
17:44:10.957142491,1.5
17:44:12.018216476,3
17:44:13.122317120,1.5
17:44:14.206745230,2.7
17:44:15.291044487,6
17:44:16.394431749,1.8
17:44:17.465809472,1.5
17:44:18.543470750,3
17:44:19.628005370,1.8
17:44:20.695612960,1.2
17:44:21.774533136,2.4
17:44:22.856510324,0.9
17:44:23.924290466,3.9
17:44:25.005267712,5.7
17:44:26.105888012,3.6
17:44:27.162249319,1.2
17:44:28.243927342,3.3
17:44:29.346004404,1.8
17:44:30.426511810,2.1
17:44:31.523360936,1.5
17:44:32.593136794,1.8
17:44:33.670847394,1.8
17:44:34.729600769,2.7
17:44:35.810053019,2.7
17:44:36.894626857,1.8
17:44:37.954781109,0.9
17:44:39.039433593,0.9
17:44:40.120331621,3.3
17:44:41.186040525,2.1
17:44:42.268579845,2.4
17:44:43.349630893,1.2
17:44:44.418173061,2.7
17:44:45.497942710,3
17:44:46.577884182,2.1
17:44:47.643483920,1.8
17:44:48.725662774,2.4
17:44:49.777447651,2.7
17:44:50.874101153,2.7
17:44:51.953293358,2.4
17:44:53.018382110,0.9
17:44:54.098422123,2.4
17:44:55.199848356,4.3
17:44:56.267760788,3.3
17:44:57.317217554,2.7
17:44:58.421950329,3
17:44:59.476972425,1.5
17:45:00.558724302,2.1
17:45:01.637535885,2.1
17:45:02.735373755,2.1
17:45:03.808399280,2.1
17:45:04.888884758,1.8
17:45:05.947188396,1.2
17:45:07.028633661,2.1
17:45:08.133755964,0.9
17:45:09.212812233,2.1
17:45:10.278255045,2.1
17:45:11.356103873,1.5
17:45:12.441579164,3
17:45:13.508182803,0.9
17:45:14.590708268,2.7
17:45:15.673993156,5.4
17:45:16.740967157,1.8
17:45:17.825192195,2.1
17:45:18.901839469,2.4
17:45:19.968170140,1.5
17:45:21.045741261,1.8
17:45:22.125242423,2.4
17:45:23.192594703,2.1
