horaEjecucion,cpu,mem_used
10:34:58.637753622,1,802924
10:35:00.153626656,16,798736
10:35:01.676676278,19.1,799732
10:35:03.158628557,17.4,798336
10:35:04.621591407,17.3,799124
10:35:06.138028006,25.5,799652
10:35:07.689099680,9.5,802140
10:35:09.212823718,2.7,803684
10:35:10.757774842,1.7,803884
10:35:12.280923768,1.3,804180
10:35:13.793425953,1.4,804320
10:35:15.332117069,2.4,804536
10:35:16.870521495,1,804948
10:35:18.378542911,1.3,804892
10:35:19.889904065,17.6,798872
10:35:21.376340923,18.7,799024
10:35:22.825267232,17.8,798496
10:35:24.353307994,16.4,798888
10:35:25.891795381,21.9,797344
10:35:27.346100874,19.1,799572
10:35:28.811757753,10.7,802476
10:35:30.284733620,7.3,803436
10:35:31.795304136,3.4,803880
10:35:33.323859149,2,804176
10:35:34.854300391,1.7,803960
10:35:36.390103632,2.4,804048
10:35:37.928969955,1.7,804340
10:35:39.465182537,2.4,803896
10:35:40.927622979,26.1,799092
10:35:42.399097381,19.8,797048
10:35:43.853722699,22.4,797572
10:35:45.385297663,17.4,799216
10:35:46.933218202,17.5,797636
10:35:48.486625064,17,800112
10:35:49.978518029,3.8,802920
10:35:51.496251981,1,803320
10:35:52.981019358,1,803480
10:35:54.442662848,1,803324
10:35:55.953344986,1,803488
10:35:57.451953736,1.7,803424
10:35:58.967425943,1.4,803496
10:36:00.523395007,1,802320
10:36:02.030933377,19.5,797092
10:36:03.548200487,25.2,798356
10:36:05.070373929,14.4,797032
10:36:06.576453129,26.8,798272
10:36:08.025721324,35.3,797052
10:36:09.521981943,7.3,801336
10:36:11.031452151,1.7,802528
10:36:12.574057457,2.1,802488
10:36:14.077427652,1,802836
10:36:15.545052114,1,802852
10:36:17.056355197,2.1,803296
10:36:18.582883669,1.7,802932
10:36:20.143991104,1,803064
10:36:21.633075897,23.5,796904
10:36:23.098549994,17.1,796972
10:36:24.653295427,14.1,796708
10:36:26.214322558,21.2,797188
10:36:27.749776620,29.2,795504
10:36:29.214127787,19,797500
10:36:30.752418114,8.6,801140
10:36:32.229671487,5.8,801376
10:36:33.748324581,4.7,802320
10:36:35.332924618,1.7,802164
10:36:36.876095636,2.1,802220
10:36:38.418278147,2,802288
10:36:39.955841611,3.4,802228
10:36:41.443873356,3.1,802180
10:36:42.923704528,22.9,795388
10:36:44.496849077,20.5,796044
10:36:45.935989249,16.8,797008
10:36:47.431329863,17.6,795424
10:36:48.932452735,26,796108
10:36:50.457286814,11.8,799224
10:36:51.998725312,3.8,801112
10:36:53.546864318,2.4,801420
10:36:55.110860811,0.6,801640
10:36:56.591594580,1,801576
10:36:58.105813663,0.7,801400
10:36:59.593550521,1.7,801836
10:37:01.047163625,1,801736
10:37:02.562242594,1,796108
10:37:04.066373167,19,796212
10:37:05.601737708,24.2,794876
10:37:07.128552293,14,795556
10:37:08.623455381,19.1,797092
10:37:10.136800011,20.9,795312
10:37:11.686668124,7.3,798708
10:37:13.214651714,2,799936
10:37:14.783031226,1.4,800288
10:37:16.278485532,1,800340
10:37:17.742666323,1,800204
10:37:19.258404939,1.7,801064
10:37:20.729935336,1,800776
10:37:22.241534952,1,800784
10:37:23.798294213,22.1,795260
10:37:25.280131975,24.4,796164
10:37:26.757317492,19.3,794280
10:37:28.312999684,22.2,796180
10:37:29.756707423,17.5,794576
10:37:31.260223416,18.3,796064
10:37:32.800583128,6.2,799540
10:37:34.272839259,4.5,799880
10:37:35.785297144,3.7,800356
10:37:37.271343847,1.7,800436
10:37:38.789131524,2,800312
10:37:40.257205901,2.7,800524
10:37:41.772591341,2.1,800772
10:37:43.258262435,2.4,800452
10:37:44.771214437,2.7,800788
10:37:46.281305726,3,800600
10:37:47.792293121,1.7,800540
10:37:49.319385074,1.7,800416
10:37:50.862406848,1.7,800508
10:37:52.400099998,3.4,800748
10:37:53.909444117,6.5,823060
10:37:55.348520635,1,823792
10:37:56.811052015,1,823752
10:37:58.322767522,1,823728
10:37:59.829941474,1.7,823800
10:38:01.291699242,1,824064
10:38:02.803000866,1,823952
10:38:04.287101307,1,823796
10:38:05.797386222,1,823620
10:38:07.333553034,1,823736
10:38:08.851134091,1,824216
10:38:10.350024927,1,824032
10:38:11.811829143,1.3,824152
10:38:13.320938909,1,824252
10:38:14.805577920,1,824320
10:38:16.315401935,1,824272
10:38:17.804689828,1,824320
10:38:19.260830412,1,824132
10:38:20.723236240,1,824024
10:38:22.230699652,1,823976
10:38:23.761361227,0.6,824124
10:38:25.275427412,1.4,824064
10:38:26.776207343,1,823844
10:38:28.256268796,1.4,823224
10:38:29.769118990,1,822960
10:38:31.235577744,1.4,821356
10:38:32.760403259,1,821588
10:38:34.289371871,1,821152
10:38:35.792070320,2.1,820972
10:38:37.258348606,1.3,820780
10:38:38.780528086,7.8,819012
10:38:40.211090390,1.7,819200
10:38:41.694852274,1.3,821060
10:38:43.210490144,0.7,821020
10:38:44.770891207,0.6,821184
10:38:46.331510094,1,821044
10:38:47.891397042,1,821060
10:38:49.369993428,1.4,821152
10:38:50.884316971,1,821028
10:38:52.418413682,1.3,821012
10:38:53.919260943,1,821220
10:38:55.386277690,1,820880
10:38:56.900988005,2.1,826464
