horaEjecucion,cpu,mem_used
13:37:47.656570366,1,781580
13:37:49.157948682,1.4,776256
13:37:50.675077289,17.3,776176
13:37:52.167993359,12,780876
13:37:53.650257556,1,781504
13:37:55.165048681,1.4,781792
13:37:56.726601351,1.3,781736
13:37:58.262467065,1.3,781844
13:37:59.770963487,1,781652
13:38:01.282719062,1.3,781504
13:38:02.836726361,1,781812
13:38:04.318540887,1,781520
13:38:05.833638588,1,781720
13:38:07.323325893,0.7,781660
13:38:08.784390317,16.6,775856
13:38:10.272058261,23.3,776920
13:38:11.720389210,6,780092
13:38:13.233722658,2.7,781124
13:38:14.709025824,3.1,780900
13:38:16.179970159,3.1,781256
13:38:17.692046380,1.7,781256
13:38:19.216761656,1,781148
13:38:20.772923085,1,781200
13:38:22.261810778,0.6,781408
13:38:23.720843253,1,781428
13:38:25.231537147,1,781396
13:38:26.785744062,1.3,781208
13:38:28.346084960,25.5,777136
13:38:29.902728898,16.9,778120
13:38:31.404304303,1.7,781252
13:38:32.948932053,1,781416
13:38:34.507318646,1,781540
13:38:36.030959367,1.3,781712
13:38:37.533615659,1.4,781696
13:38:39.001966755,1,781712
13:38:40.525236285,1,781632
13:38:42.044695211,1.3,781712
13:38:43.544368505,1,781780
13:38:45.060052505,1,781640
13:38:46.622770135,1,780356
13:38:48.148518778,23.2,775748
13:38:49.618836387,7.2,779552
13:38:51.131932230,4.5,781136
13:38:52.593303585,0.6,781652
13:38:54.052766200,1,781572
13:38:55.561547851,1.3,781432
13:38:57.121466549,1,781384
13:38:58.608161331,1,781516
13:39:00.065629431,1,781304
13:39:01.580495696,1,781448
13:39:03.122616779,1,781424
13:39:04.663971410,1,781572
13:39:06.134115603,1,775604
13:39:07.615336359,18.9,775604
13:39:09.121352258,10.7,779112
13:39:10.606864612,2.1,780656
13:39:12.137575189,3.4,780988
13:39:13.677554108,1.7,781040
13:39:15.204277259,2.4,781172
13:39:16.752418852,2.7,781572
13:39:18.270731734,1,780872
13:39:19.782586161,1,781056
13:39:21.259331173,1,780940
13:39:22.770980708,1,780584
13:39:24.305705134,1.4,780840
13:39:25.806499829,18.4,775332
13:39:27.282921516,17.2,776440
13:39:28.751546889,5.9,779048
13:39:30.269659423,1,779940
13:39:31.719817231,1,779976
13:39:33.229365850,2.1,780300
13:39:34.724519176,1,780420
13:39:36.235554927,1.3,780392
13:39:37.730267321,1,780440
13:39:39.244648893,1.4,780696
13:39:40.800503082,1,780416
13:39:42.287907703,1,780228
13:39:43.738295211,1,780336
13:39:45.248786288,23.8,776060
13:39:46.799482904,13.7,777532
13:39:48.247830010,4.5,779896
13:39:49.760449259,1,780432
13:39:51.226146598,1,780740
13:39:52.692180707,1,780564
13:39:54.149565224,1,780432
13:39:55.658881058,1,780492
13:39:57.199804139,1,780508
13:39:58.756938238,1.4,780548
13:40:00.261031237,1,780760
13:40:01.730537528,1,780756
13:40:03.249614938,1,780616
13:40:04.780965729,22.8,774628
13:40:06.377787930,13.2,778024
13:40:07.902079123,6.4,780284
13:40:09.469173030,1.7,780532
13:40:10.959063088,2.7,780436
13:40:12.471389343,2.4,780476
13:40:14.039226793,1.7,780616
13:40:15.581285983,1.7,780344
13:40:17.143301226,1,780212
13:40:18.679895289,1,780236
13:40:20.189623022,1,780500
13:40:21.700469867,1,780268
13:40:23.262280638,12.5,773880
13:40:24.734838761,17.9,775596
13:40:26.325262212,6.4,778444
13:40:27.793581712,1.4,779828
13:40:29.309691352,1,779960
13:40:30.871200727,1.7,780292
13:40:32.408534697,1.3,780240
13:40:33.910988781,1,780208
13:40:35.379931932,1,780360
13:40:36.892599930,1,780292
13:40:38.423108938,1.3,780364
13:40:39.923576372,1,780136
13:40:41.440354354,1,780200
13:40:42.920632199,23.5,775384
13:40:44.386548810,21.4,776700
13:40:45.896757350,3.4,779612
13:40:47.421390354,1.3,780008
13:40:48.930922128,1,779844
13:40:50.448597303,1,780000
13:40:51.990472053,1.4,779928
13:40:53.535526269,1,780132
13:40:55.005752089,1.3,779820
13:40:56.521573477,1.4,779836
13:40:58.048184920,1.7,779844
13:40:59.552632146,0.6,779984
13:41:01.017699142,1,779992
13:41:02.516329211,27.2,773660
13:41:04.023079816,10,777756
13:41:05.611389361,2.8,779316
13:41:07.116705444,3.1,779592
13:41:08.637520883,3.1,779412
13:41:10.166409983,1.7,779512
13:41:11.688075785,1,779496
13:41:13.232426795,1.3,779536
13:41:14.796759847,0.6,779404
13:41:16.359050671,1,779576
13:41:17.835136850,1,779512
13:41:19.345933336,1,779336
13:41:20.907581772,18,773472
13:41:22.461715192,19.5,774864
13:41:24.003637630,5.7,777780
13:41:25.489273667,1.7,778588
13:41:27.001922859,1.3,778788
13:41:28.562359069,1.3,778812
13:41:30.072455307,1.3,779000
13:41:31.589112558,1,779020
13:41:33.110638330,1,778928
13:41:34.599818681,1,778912
13:41:36.070919223,1,778804
13:41:37.589092827,1,778796
13:41:39.070597906,1.4,778944
13:41:40.525159259,24.1,774200
13:41:42.040754337,21.8,776020
13:41:43.534539883,4.2,778616
13:41:45.052437037,1.7,779068
13:41:46.610330827,1.4,778960
13:41:48.120952548,1,778804
13:41:49.638204553,1,779084
13:41:51.133232965,1,778804
13:41:52.599113754,1,779076
13:41:54.116557532,1,778936
13:41:55.638957851,1,779028
13:41:57.197887271,1,778912
13:41:58.757116327,0.6,773724
13:42:00.299685045,26.6,773224
13:42:01.870587121,8.4,777380
13:42:03.364875600,4.2,778440
13:42:04.822633416,2.6,778872
13:42:06.339928925,2,778696
13:42:07.860229212,2.4,778572
13:42:09.406232975,1,778572
13:42:10.959855192,1.4,778756
13:42:12.524272309,1,778896
13:42:14.063267410,1.3,778640
13:42:15.566319920,1.4,778588
13:42:17.030650372,1,778532
13:42:18.547543497,1,778688
13:42:20.029282048,1,778616
13:42:21.479499758,1,778664
13:42:22.991630825,1,778880
13:42:24.474850258,1.3,778648
13:42:25.988035177,1,778624
13:42:27.527317268,1.4,778976
13:42:29.092599551,1,790420
13:42:30.556614027,1,790732
13:42:32.071518005,1.7,790840
13:42:33.628760955,1,790948
13:42:35.166667225,1,790716
13:42:36.697446602,1,790520
13:42:38.257762666,1,790732
13:42:39.746278597,1,790616
13:42:41.203403738,0.7,790576
13:42:42.667095725,1,790776
13:42:44.181148988,1,790636
13:42:45.713108888,1.4,790808
13:42:47.213605238,1,790740
13:42:48.678088684,1,790740
13:42:50.193409603,1,790476
13:42:51.723521443,1.3,790692
13:42:53.222428274,1,790616
13:42:54.738476433,1,790888
13:42:56.222036150,1,790716
13:42:57.733407770,1.4,790964
13:42:59.232884707,1,790832
13:43:00.748394852,1,790832
13:43:02.242841346,1,790872
13:43:03.755867911,1,790820
13:43:05.313291302,1,790748
13:43:06.840577803,1.3,790700
13:43:08.398430830,1.4,790708
13:43:09.940107006,1,790692
13:43:11.445415853,1.4,790600
13:43:12.959433722,1.3,790612
13:43:14.448310303,1,790824
13:43:15.958256632,1,790932
13:43:17.468123326,1,790856
13:43:18.984075410,1.4,790756
13:43:20.541400741,1,790840
13:43:22.066404972,1,790592
13:43:23.569349412,1,790368
13:43:25.080271784,1,790628
13:43:26.643520269,1.4,790708
13:43:28.153191243,1,790840
13:43:29.664249607,1,790536
13:43:31.142091408,1,790900
13:43:32.652247748,1,790752
13:43:34.185371378,1.4,790528
13:43:35.742494586,1,790552
13:43:37.285430568,1,790840
13:43:38.847783025,1,791048
13:43:40.368859632,1.4,790484
13:43:41.930710792,1,790584
13:43:43.487353382,1,790708
13:43:44.998698267,1,790728
13:43:46.465533723,1,790840
13:43:47.978454696,1,790500
13:43:49.506092269,1,790592
13:43:51.009196415,1,790600
13:43:52.520755367,1,790816
13:43:54.063444540,1,790708
13:43:55.554697911,1,790576
13:43:57.014238356,1,790560
13:43:58.478965340,1,790608
13:43:59.928897133,1,790444
13:44:01.395843381,1,790552
13:44:02.905884951,1.4,790600
13:44:04.416168552,1,790732
13:44:05.881723766,1,790576
13:44:07.334048210,1,790324
13:44:08.844750510,1.3,790476
13:44:10.341800999,1,790716
13:44:11.851176328,1.3,790288
13:44:13.346807816,1,795784
