horaEjecucion,cpu,mem_used
13:47:56.584129751,2.4,780704
13:47:58.040815911,1,780760
13:47:59.552423177,1.4,780860
13:48:01.111988768,1,780800
13:48:02.604244249,6.3,775056
13:48:04.091649803,17.9,775240
13:48:05.638480402,15.5,775964
13:48:07.173545586,5.9,778932
13:48:08.658584747,1.7,779784
13:48:10.108189955,4.1,780860
13:48:11.597647847,1.4,780872
13:48:13.110267406,1.3,780364
13:48:14.670246595,1,780292
13:48:16.229228810,1,780488
13:48:17.771267040,1,780320
13:48:19.313453083,0.7,780388
13:48:20.876914290,1,780356
13:48:22.433245738,13.5,774360
13:48:23.940416524,18.7,774696
13:48:25.478499307,15.6,775808
13:48:26.980271056,6.2,778700
13:48:28.458784890,2.7,779720
13:48:29.923987275,1,779884
13:48:31.533300310,0.6,780028
13:48:33.038671942,1,780116
13:48:34.552724836,1.3,780116
13:48:36.109228529,1.4,780200
13:48:37.625031730,1,780140
13:48:39.138767857,1,780180
13:48:40.645231205,1,779984
13:48:42.162097476,10.4,773956
13:48:43.701237604,19.5,774280
13:48:45.207252363,17.8,775400
13:48:46.745763641,8.4,778792
13:48:48.273710125,4.5,779532
13:48:49.838932482,4.4,779952
13:48:51.405932123,2.4,779812
13:48:52.963936806,3.1,779952
13:48:54.423277456,1,780052
13:48:55.877371307,1,779832
13:48:57.390358851,1,779784
13:48:58.948212938,1,779928
13:49:00.430561429,1,780156
13:49:01.948109256,9.8,773788
13:49:03.432572480,18.3,774204
13:49:04.957922825,22.1,774720
13:49:06.445599582,5.2,777540
13:49:07.944578104,2.7,778960
13:49:09.398261203,1.3,779400
13:49:10.875335218,1,779288
13:49:12.393607968,0.6,779772
13:49:13.958626974,1,779344
13:49:15.516044257,1,779764
13:49:17.058179389,1,779408
13:49:18.555246129,1.4,779500
13:49:20.068984761,1,779400
13:49:21.631189796,7.8,773648
13:49:23.129287845,18.5,773504
13:49:24.652406751,29.8,774628
13:49:26.163366457,7.8,777632
13:49:27.671301393,1,779080
13:49:29.124441895,1,779644
13:49:30.607947181,1,779552
13:49:32.124678332,1.3,779592
13:49:33.627981279,1,779568
13:49:35.142874687,1.3,779560
13:49:36.638154718,1,779464
13:49:38.148407952,1,779380
13:49:39.685874115,1,779612
13:49:41.184185965,1,773320
13:49:42.667420297,17.1,772588
13:49:44.177805892,18.8,774532
13:49:45.694194218,5.3,777464
13:49:47.184475400,4.5,778780
13:49:48.701066910,4.1,779092
13:49:50.229021436,3.1,779072
13:49:51.742922814,3.4,779128
13:49:53.232756515,2.8,779088
13:49:54.756995605,2.8,778992
13:49:56.263802294,1,779188
13:49:57.776655152,0.7,779132
13:49:59.333038924,1.3,778980
13:50:00.889801760,6.1,773104
13:50:02.438597822,16.7,772984
13:50:03.971265329,17.5,773980
13:50:05.416209254,3.9,777136
13:50:06.899834640,1.7,778564
13:50:08.370154216,1.4,778636
13:50:09.887661926,1.4,778912
13:50:11.389415402,1,778904
13:50:12.904648393,1.4,778840
13:50:14.406141775,1.4,778912
13:50:15.871826968,1,778872
13:50:17.341488707,1,778812
13:50:18.796801829,1,778880
13:50:20.311127292,1.4,778748
13:50:21.820105757,17.6,772292
13:50:23.369275050,20.2,773364
13:50:24.854504328,12.5,776956
13:50:26.406084190,1,778248
13:50:27.949935868,1,778116
13:50:29.507696850,0.7,778604
13:50:31.012247394,0.7,778428
13:50:32.480667303,1,778404
13:50:33.993142342,1,778356
13:50:35.527238103,1,778420
13:50:37.025098125,1,778452
13:50:38.486947303,1,778304
13:50:39.997284713,1,778380
13:50:41.521828718,19.9,771716
13:50:43.062493994,20.4,772616
13:50:44.640609074,7.6,776064
13:50:46.131616655,3.1,777284
13:50:47.678049308,2.4,777552
13:50:49.209344598,2,778024
13:50:50.737527357,2,778132
13:50:52.211454628,2,778224
13:50:53.727065065,2.7,778164
13:50:55.253458261,2.1,778032
13:50:56.757020854,1,778288
13:50:58.219468201,1,778124
13:50:59.727158018,1,777876
13:51:01.225980959,18,770952
13:51:02.680362110,21.8,771832
13:51:04.123185512,22.9,775360
13:51:05.637360622,3.5,776796
13:51:07.153484370,1,777132
13:51:08.628527664,1.4,777576
13:51:10.078669115,1,777524
13:51:11.588623688,1.4,777624
13:51:13.082541371,1,777384
13:51:14.593335895,1,777284
13:51:16.152994225,1,777540
13:51:17.634430839,1.3,777648
13:51:19.088513383,1,777424
13:51:20.600141979,21.1,772496
13:51:22.182648327,17.2,770776
13:51:23.639796699,14.8,774236
13:51:25.151491346,3.1,776280
13:51:26.626502650,1.3,776908
13:51:28.091406980,2.1,777496
13:51:29.556927664,1,777596
13:51:31.071400748,1,777588
13:51:32.542543127,0.7,777392
13:51:34.006248518,1,777552
13:51:35.471861714,1,777348
13:51:36.982115667,1,777640
13:51:38.512796392,1.4,777240
13:51:40.015421173,13.3,771472
13:51:41.494283532,14.1,771400
13:51:43.041176837,23,772456
13:51:44.518834417,8.2,775248
13:51:46.061674260,3.1,775792
13:51:47.594609420,3.8,776580
13:51:49.098339529,1.7,777000
13:51:50.613074843,3.4,777156
13:51:52.131397121,3.5,776868
13:51:53.596021612,3.1,776708
13:51:55.108219189,1,776792
13:51:56.586508354,1,777012
13:51:58.043699716,0.6,776848
13:51:59.553429087,1.3,771024
13:52:01.074019341,19,770984
13:52:02.593705229,20,772264
13:52:04.085177205,6.5,775096
13:52:05.564445654,2.4,775956
13:52:07.080175426,1.7,776180
13:52:08.576369575,1,777008
13:52:10.084944026,1.4,776960
13:52:11.645102690,1,776968
13:52:13.123453244,1,776916
13:52:14.575595864,1,777084
13:52:16.041560394,1,776924
13:52:17.551727041,1.3,777008
13:52:19.078138136,0.6,775500
13:52:20.626099644,17.8,770008
13:52:22.114870578,16.8,770948
13:52:23.581535276,5.7,774608
13:52:25.066753995,2.4,775652
13:52:26.534197757,1.4,775940
13:52:27.996183634,1.3,776780
13:52:29.463888912,1,776756
13:52:30.973246892,1.3,776828
13:52:32.497478340,1,776912
13:52:33.998198089,1,776764
13:52:35.510114711,1,776824
13:52:37.064563043,1,776972
13:52:38.598782992,1.4,776600
13:52:40.115019549,18.8,769756
13:52:41.653801304,19.9,770568
13:52:43.145583463,10.5,774256
13:52:44.634827825,3.5,775036
13:52:46.147373631,2,775316
13:52:47.709479028,2,776308
13:52:49.248434079,2.4,776432
13:52:50.795362893,2.7,776308
13:52:52.355695861,2.4,776556
13:52:53.922828796,1.7,776260
13:52:55.448311012,1.4,776308
13:52:56.933747136,1,776400
13:52:58.445678335,1.4,776268
13:52:59.968179533,16,769752
13:53:01.536537582,23.4,770812
13:53:03.024891723,8.6,773924
13:53:04.533080817,3.7,775272
13:53:06.048433106,1,776044
13:53:07.550848538,1,776096
13:53:09.064822819,1.3,775900
13:53:10.559647722,1,776088
13:53:12.070039840,1.3,776088
13:53:13.567157914,1,775940
13:53:15.077383059,1,775892
13:53:16.633393961,0.7,775908
13:53:18.164123798,1.7,775724
13:53:19.682784950,19.6,769360
13:53:21.218958254,16,770640
13:53:22.666485454,8.9,774040
13:53:24.158327221,2,775500
13:53:25.621298669,1,775772
13:53:27.078893325,1,775572
13:53:28.594698258,1.4,775728
13:53:30.089524760,1,775680
13:53:31.604377932,1.4,775696
13:53:33.160648291,1.4,775596
13:53:34.692503674,1.3,775792
13:53:36.248297895,1,775556
13:53:37.788111940,1.4,775608
13:53:39.291106281,18.8,769312
13:53:40.737933308,22.1,769740
13:53:42.188063913,12.2,773296
13:53:43.649778733,3.5,774620
13:53:45.129145132,1.7,775356
13:53:46.659209556,2.4,775740
13:53:48.168099924,1.4,775688
13:53:49.620402562,2.1,775792
13:53:51.071155263,1.3,775884
13:53:52.589558663,2.8,775524
13:53:54.120770229,3.1,775380
13:53:55.678891245,2.1,775596
13:53:57.218069807,1.4,775620
13:53:58.711198711,20.8,770852
13:54:00.185168184,22.4,769044
13:54:01.671946552,14.3,772204
13:54:03.177659983,2,774380
13:54:04.638133907,1,774464
13:54:06.148028102,2.4,774584
13:54:07.708608397,1,774872
13:54:09.192432366,1,774940
13:54:10.646697529,1,775020
13:54:12.157302408,1,774896
13:54:13.653305333,0.7,775120
13:54:15.168006499,1,774624
13:54:16.709823623,1,774724
13:54:18.219604402,24.4,769960
13:54:19.713025058,23.2,768244
13:54:21.240604241,11.1,771756
13:54:22.771991897,3.5,773876
13:54:24.255668495,1,773984
13:54:25.719807539,2.4,774464
13:54:27.172943723,1,774800
13:54:28.682913008,1.4,774440
13:54:30.237043322,1,774568
13:54:31.771082854,1,774668
13:54:33.275759360,1,774596
13:54:34.785357042,1,774580
13:54:36.286898205,1,774796
13:54:37.757385620,26.4,769412
13:54:39.256326644,22.7,769592
13:54:40.741668989,17.4,770320
13:54:42.247002850,5,773180
13:54:43.720225990,3.5,773784
13:54:45.235223192,4.1,774180
13:54:46.802522216,1.3,774388
13:54:48.342347527,1.8,774336
13:54:49.852197419,1,774336
13:54:51.338714826,1,774420
13:54:52.803214691,0.7,774404
13:54:54.314578696,1.4,774448
13:54:55.814138128,1,774528
13:54:57.276907903,1,774280
13:54:58.786341248,1,774320
13:55:00.320299785,1,774344
13:55:01.876276963,1,774220
13:55:03.416390369,0.6,774352
13:55:04.932745668,1.4,774468
13:55:06.486811978,1,774568
13:55:08.039763764,1,788324
13:55:09.549819778,1,788704
13:55:11.108193104,1.4,788736
13:55:12.580974258,1,788744
13:55:14.087173945,1.4,788812
13:55:15.639253143,1,788744
13:55:17.142599619,1,788828
13:55:18.608619930,1,788888
13:55:20.055848097,1,788884
13:55:21.568013650,1,788528
13:55:23.124033152,1,788728
13:55:24.604327150,1,788844
13:55:26.058177116,1,788612
13:55:27.569452577,1,788448
13:55:29.109718730,1,788672
13:55:30.664039033,1.3,788636
13:55:32.165942725,1,788712
13:55:33.627772453,1,788860
13:55:35.076087563,1,789036
13:55:36.583743108,1.3,788728
13:55:38.079311996,1,788752
13:55:39.589453054,1,788736
13:55:41.084322054,1,789028
13:55:42.547606526,1,788960
13:55:44.055781402,1,789052
13:55:45.536319334,1.3,789068
13:55:46.996059507,1.3,788796
13:55:48.505795579,1.3,789208
13:55:49.999730169,1,789060
13:55:51.511365090,1,789404
13:55:53.003181049,1,789292
13:55:54.515656074,1.3,789232
13:55:56.008064899,1,789232
13:55:57.470289188,1,789108
13:55:58.982974583,1,788944
13:56:00.459420107,1,788820
13:56:01.973128105,1,789184
13:56:03.506508767,0.7,789292
13:56:04.975697771,1,789364
13:56:06.487518128,1,789224
13:56:07.967327292,1,789192
13:56:09.473273150,1,789016
13:56:11.011097915,1,788828
13:56:12.568113473,1.4,788992
13:56:14.059397379,1,789032
13:56:15.523171684,1,789000
13:56:17.035436323,1.3,789148
13:56:18.534345927,1,789140
13:56:20.044541778,1.4,789068
13:56:21.542172434,1,789124
13:56:23.049315335,1,789132
13:56:24.546886203,1,789032
13:56:26.058192161,1,788984
13:56:27.594176645,1.7,789032
13:56:29.149529368,1.3,788696
13:56:30.706376200,1.3,788972
13:56:32.259216961,1,788928
13:56:33.816145203,1,789032
13:56:35.303002856,0.6,788920
13:56:36.762139658,1,789116
13:56:38.273990733,1.3,794300
