horaEjecucion,cpu,mem_used
12:39:47.648166160,1.7,785512
12:39:49.163722683,1,785800
12:39:50.719773833,1,786016
12:39:52.214242213,1,786288
12:39:53.733192953,1,786336
12:39:55.267026327,1,786228
12:39:56.772874746,0.7,786420
12:39:58.287310026,1,786560
12:39:59.854398509,1,786220
12:40:01.335854780,1,786260
12:40:02.788655731,1,786128
12:40:04.301736539,1.3,785004
12:40:05.864270657,9.3,784164
12:40:07.387858742,3,785564
12:40:08.857925088,2.8,785708
12:40:10.379078908,2.8,785576
12:40:11.905710116,1,785812
12:40:13.437667515,0.7,785784
12:40:14.948417604,1,785784
12:40:16.464940445,1,785892
12:40:18.000659508,1.4,785784
12:40:19.506418409,1.7,785792
12:40:21.018342927,1,785776
12:40:22.558627975,1,785824
12:40:24.097506048,1,783744
12:40:25.631673607,11,783700
12:40:27.118786656,1,785472
12:40:28.637538981,1,785940
12:40:30.139598831,1,786072
12:40:31.604851499,1.3,785904
12:40:33.120995966,1.7,786232
12:40:34.686482285,0.7,786188
12:40:36.226751092,0.6,786116
12:40:37.697982036,1,785972
12:40:39.210813438,1.3,785876
12:40:40.724301038,1,785924
12:40:42.239388523,1,786016
12:40:43.743914172,1,784880
12:40:45.231395844,12.7,783632
12:40:46.738704745,1,785136
12:40:48.254829912,1,785488
12:40:49.807261983,1.4,785760
12:40:51.302855273,1,785916
12:40:52.759616558,1,785932
12:40:54.270316850,1,785924
12:40:55.827983978,1,785908
12:40:57.314469323,1.4,785784
12:40:58.770217834,1,785752
12:41:00.282514797,1.3,785940
12:41:01.777622203,1,786020
12:41:03.290006836,1,786064
12:41:04.829844517,12.2,783872
12:41:06.298763099,1.3,785252
12:41:07.766235926,4.5,785608
12:41:09.235235399,3.4,786060
12:41:10.756462054,1,786052
12:41:12.238910954,1.3,786028
12:41:13.693427025,1.3,786036
12:41:15.208428587,1,786020
12:41:16.693266992,1,785864
12:41:18.207745448,1.4,786076
12:41:19.703945555,1.4,786036
12:41:21.219621607,1,786116
12:41:22.760112793,1,785904
12:41:24.314582882,16.9,783908
12:41:25.832542770,1.4,785552
12:41:27.305259209,1.4,785544
12:41:28.774763563,1,785412
12:41:30.288958575,1,785724
12:41:31.820602953,1,785692
12:41:33.365896814,1,785488
12:41:34.878854982,1,785584
12:41:36.393176312,1,785780
12:41:37.880043120,1,785740
12:41:39.333165244,1,785940
12:41:40.850348254,1.4,785896
12:41:42.421643201,1,785748
12:41:43.915513346,15.2,783308
12:41:45.462554353,1,784980
12:41:47.028066225,2,785852
12:41:48.555446655,0.6,785592
12:41:50.119482675,1,785732
12:41:51.604984214,1,786020
12:41:53.124694140,1.4,785600
12:41:54.611513524,1,785896
12:41:56.126677323,1,785680
12:41:57.610139102,1,785936
12:41:59.062565402,0.7,785608
12:42:00.529074410,1,785564
12:42:02.046888795,1,785688
12:42:03.535421954,15.4,783628
12:42:05.016758025,2.4,785356
12:42:06.494806180,2.4,785728
12:42:08.014929176,2,785836
12:42:09.560719197,1.3,785868
12:42:11.071315200,1,785704
12:42:12.586338590,0.7,785784
12:42:14.090569164,1,785964
12:42:15.609957126,1,785964
12:42:17.155535380,1,785692
12:42:18.687660187,1,785596
12:42:20.253302738,1,785612
12:42:21.744421731,1,785556
12:42:23.296255056,12,783596
12:42:24.807759534,1.3,785076
12:42:26.336268612,1.7,785432
12:42:27.877958645,1,785384
12:42:29.392371100,0.6,785500
12:42:30.860119735,1,785548
12:42:32.313637579,1.3,785680
12:42:33.830308063,1.3,785876
12:42:35.393009199,1.3,785540
12:42:36.954277072,1.4,785468
12:42:38.520184364,1.4,785468
12:42:40.026628944,1.4,785052
12:42:41.545589288,1,785384
12:42:43.142513694,13.8,783020
12:42:44.647540895,1.7,784944
12:42:46.169246451,1,785164
12:42:47.663055362,1,785000
12:42:49.130578119,1,785140
12:42:50.645815369,0.7,784952
12:42:52.208064623,1,784900
12:42:53.732432835,1.4,784908
12:42:55.243435600,1,785016
12:42:56.762721321,1.3,784876
12:42:58.327930839,1,785032
12:42:59.840713985,1,784720
12:43:01.355396841,1.3,785040
12:43:02.913104055,12.5,782792
12:43:04.479519174,2.1,784132
12:43:05.983112842,3.1,784860
12:43:07.441098996,2.8,784920
12:43:08.957825703,1,785028
12:43:10.524119089,1,784920
12:43:12.065283429,1,785088
12:43:13.631168273,1,785068
12:43:15.125571300,1.4,784948
12:43:16.581429886,1,785020
12:43:18.048788047,1,785144
12:43:19.566777409,1,784920
12:43:21.091094697,1,784964
12:43:22.615203549,9.7,782368
12:43:24.147519732,0.7,783868
12:43:25.657428600,1,784460
12:43:27.125665348,1.3,784692
12:43:28.644529032,1,784708
12:43:30.185482784,1,784728
12:43:31.660486918,1,784988
12:43:33.179686094,1.4,785016
12:43:34.657388822,1,784800
12:43:36.111970688,1,784596
12:43:37.627673999,1,784644
12:43:39.193197911,1,784824
12:43:40.724358821,1.7,784652
12:43:42.243117120,6,782208
12:43:43.742914143,1,783720
12:43:45.211054058,1,784500
12:43:46.679042715,1,784616
12:43:48.130067875,1,784844
12:43:49.645022269,1,784848
12:43:51.210519402,0.6,784756
12:43:52.736494838,0.6,784716
12:43:54.296935927,1,784772
12:43:55.784328652,1.4,784724
12:43:57.296504963,1,784700
12:43:58.860498638,1.3,784708
12:44:00.421140267,1.3,780192
12:44:01.949569733,5.4,782804
12:44:03.469082376,3.4,784152
12:44:04.923189979,3,784616
12:44:06.444088417,3.4,784564
12:44:08.015051902,1,784460
12:44:09.507629470,1,784608
12:44:10.963483773,1,784532
12:44:12.476555805,1,784620
12:44:14.037891870,1.4,784708
12:44:15.569699956,1.4,784608
12:44:17.133063895,1,784608
12:44:18.623236162,1,784732
12:44:20.076449588,1.3,780004
12:44:21.555180404,10.9,782732
12:44:23.061822377,0.7,783444
12:44:24.534495583,1,784260
12:44:25.988276341,1,784324
12:44:27.457729712,1,784240
12:44:28.971734723,1.3,784200
12:44:30.537498431,1,784464
12:44:32.049734272,1,784316
12:44:33.564432314,0.7,784316
12:44:35.048980332,1,784192
12:44:36.503419839,1,784232
12:44:37.970071267,1,784176
12:44:39.484388790,1.4,784240
12:44:40.999244103,12.2,782120
12:44:42.514307268,1.3,784108
12:44:44.030996595,1,784568
12:44:45.580135170,1,784676
12:44:47.117985268,1,784504
12:44:48.619486089,1,784396
12:44:50.134411583,1,784380
12:44:51.679976346,1,784504
12:44:53.170709695,1,784412
12:44:54.628141694,1,784364
12:44:56.142069120,1.4,784256
12:44:57.631211036,1,784288
12:44:59.146360711,1.4,781112
12:45:00.646751165,12.9,782376
12:45:02.173657344,3.7,783164
12:45:03.710041162,3.1,783688
12:45:05.178932344,1.7,783736
12:45:06.641475143,1,783696
12:45:08.157075139,1.4,783712
12:45:09.723264968,1.4,784008
12:45:11.285408528,1.4,783972
12:45:12.829458006,1,784140
12:45:14.310033960,1,784264
12:45:15.762005267,1,784216
12:45:17.229988617,1,784076
12:45:18.744766170,1.3,779664
12:45:20.282995166,11.7,782200
12:45:21.797433367,1,783384
12:45:23.271520592,1,784244
12:45:24.760572998,1,784148
12:45:26.280389423,1.4,784180
12:45:27.840926376,0.7,784164
12:45:29.379096997,1,784420
12:45:30.881240182,1,784544
12:45:32.347835716,1,784404
12:45:33.864281262,1,784288
12:45:35.345571964,1.4,784288
12:45:36.860163589,1,783844
12:45:38.396834335,1,779604
12:45:39.922213361,5.7,782684
12:45:41.437766540,1.4,783892
12:45:43.004460349,1.3,784012
12:45:44.505319277,1,783980
12:45:45.974373523,1,784292
12:45:47.493970651,1.4,784036
12:45:49.004693218,1,783872
12:45:50.472798617,0.6,784160
12:45:51.987769278,0.7,784244
12:45:53.470112873,1,784160
12:45:54.921603489,1,784096
12:45:56.388496841,1,784044
12:45:57.903709611,1.4,782084
12:45:59.435139329,8,781872
12:46:00.929717174,2.7,783516
12:46:02.400547540,2.8,784056
12:46:03.870960805,2,784260
12:46:05.391863942,1.4,783684
12:46:06.907640393,1,783744
12:46:08.421175547,1,783768
12:46:09.900013748,1,783816
12:46:11.423231315,1,783924
12:46:12.953916753,1,783908
12:46:14.521678461,1.3,784064
12:46:16.005052680,1.4,783636
12:46:17.456705225,1,783692
12:46:18.993909060,12.6,781896
12:46:20.528066972,2.4,783160
12:46:22.051002268,1.3,783340
12:46:23.618011319,1,783572
12:46:25.158713376,1,783448
12:46:26.718348037,1,783612
12:46:28.212533910,0.6,783488
12:46:29.731490294,1,783728
12:46:31.216553717,1,783356
12:46:32.673419587,1,783664
12:46:34.142931089,0.6,783432
12:46:35.657355923,1,783696
12:46:37.123936680,1,783760
12:46:38.679601947,14.4,781020
12:46:40.207540593,2,782988
12:46:41.682920208,1,783576
12:46:43.150000766,1,783676
12:46:44.666014935,1,783708
12:46:46.195916809,1,783676
12:46:47.698895594,1,783592
12:46:49.213558095,1,783924
12:46:50.780956987,0.7,783444
12:46:52.259079386,1,783520
12:46:53.774311244,1,783404
12:46:55.258878794,1,783544
12:46:56.712340008,0.7,783544
12:46:58.179100599,28.4,780616
12:46:59.624511373,1.8,782472
12:47:01.175580739,4,783300
12:47:02.702135580,1,783656
12:47:04.189713377,1.4,783580
12:47:05.708678402,2.1,783376
12:47:07.221117268,1,783640
12:47:08.736440251,1,783336
12:47:10.299520778,1.3,783572
12:47:11.813697059,1,783572
12:47:13.330593032,1.3,783580
12:47:14.836092110,1,783328
12:47:16.352448250,1.3,783704
12:47:17.950200213,13.6,780732
12:47:19.452728574,1.3,781828
12:47:20.969212142,3.7,782776
12:47:22.516832637,1.3,783096
12:47:24.051208022,1,783136
12:47:25.618119646,1,783144
12:47:27.106649788,1,783180
12:47:28.561987663,0.6,782980
12:47:30.083589478,1.3,783184
12:47:31.651183034,1,783136
12:47:33.173937449,1,783120
12:47:34.673361118,1.4,783220
12:47:36.191341622,1,783048
12:47:37.684748474,13.9,780396
12:47:39.151416221,1.4,782540
12:47:40.671029189,3.8,783440
12:47:42.235003184,1,783324
12:47:43.781484973,1.4,783528
12:47:45.284355519,1,783596
12:47:46.799812697,1.3,783420
12:47:48.372589904,1,783544
12:47:49.849359569,1.4,783380
12:47:51.365550780,1,783192
12:47:52.901875273,1.3,783224
12:47:54.402753603,0.7,783536
12:47:55.870667670,0.7,783348
12:47:57.375872471,14.7,780788
12:47:58.909771728,2.7,781660
12:48:00.456739387,2,782248
12:48:01.943065840,1,782388
12:48:03.406844083,1.3,782544
12:48:04.924613953,0.7,782500
12:48:06.493158663,1,782740
12:48:08.023329154,1.4,782764
12:48:09.524927946,1.7,782812
12:48:11.042078500,1.3,782656
12:48:12.610047803,1.3,783032
12:48:14.125479726,1.4,782804
12:48:15.642863691,1.4,783156
12:48:17.208199554,0.7,782852
12:48:18.746173704,1.4,782736
12:48:20.313617415,1,782688
12:48:21.849206065,1,782860
12:48:23.395773709,0.7,783108
12:48:24.891108123,0.6,783000
12:48:26.349361372,4.3,792308
12:48:27.797405720,1,792464
12:48:29.313746589,1,792492
12:48:30.828334580,1,792492
12:48:32.309063251,1,792308
12:48:33.825750856,1,792220
12:48:35.357428880,1.3,792308
12:48:36.863443553,1.3,792220
12:48:38.380251024,1.3,792208
12:48:39.940332318,1,792136
12:48:41.423811111,1,792216
12:48:42.875720035,1.4,792060
12:48:44.389935386,1,792084
12:48:45.934799563,1,792208
12:48:47.424006005,1,792216
12:48:48.938365019,0.7,792308
12:48:50.482451517,1.4,792076
12:48:52.047180263,1,792372
12:48:53.534316921,1,792376
12:48:54.988631218,1,792184
12:48:56.504475340,1.3,792300
12:48:58.070024123,1,792028
12:48:59.551631076,0.6,792152
12:49:01.069333064,1.3,792200
12:49:02.554277951,1.3,792168
12:49:04.006996353,1.3,791896
12:49:05.473527166,1,792300
12:49:06.988013594,1,792160
12:49:08.467157941,1,792192
12:49:09.980456039,1,792408
12:49:11.511270894,1.4,792020
12:49:13.018262006,1,792104
12:49:14.534031457,1.4,792324
12:49:16.093887447,1,792152
12:49:17.575121182,1.4,792176
12:49:19.026925590,1,791996
12:49:20.541710660,1.3,792316
12:49:22.103065428,1,791988
12:49:23.586771574,1,791960
12:49:25.038562735,1,792044
12:49:26.553319561,1.4,792340
12:49:28.111305020,1,792036
12:49:29.592166639,0.6,792356
12:49:31.046609687,1,792220
12:49:32.559837133,1,792044
12:49:34.123141390,1,792168
12:49:35.649377319,1,791980
12:49:37.150498312,1,792308
12:49:38.664163707,1.3,792084
12:49:40.160646862,1,792356
12:49:41.631077275,1,792284
12:49:43.143384046,1,792276
12:49:44.619994036,1,792160
12:49:46.132648971,1.4,792200
12:49:47.644551747,1.4,792136
12:49:49.159338011,1,792028
12:49:50.723393601,1,791980
12:49:52.261956286,1.4,791952
12:49:53.820456860,1.3,791880
12:49:55.379685263,1,792044
12:49:56.943278653,1.4,792136
12:49:58.457195158,1,792044
12:49:59.969443779,1,797168
12:50:01.502778406,1.4,797424
12:50:03.061010571,1.3,797356
12:50:04.574902577,1,797340
12:50:06.086275090,1,797332
12:50:07.644873932,1.3,797340
12:50:09.202438793,1.4,797052
12:50:10.764052654,1,797388
12:50:12.303102334,1.3,797340
12:50:13.806716729,1,797524
12:50:15.322173035,1.3,797200
12:50:16.884861087,1,797316
12:50:18.365190042,1,797300
12:50:19.818278179,1,797252
12:50:21.334003468,1.3,797348
12:50:22.890669409,1,797564
12:50:24.373129779,1,797596
12:50:25.886380355,1,797252
12:50:27.426236483,1,797348
12:50:28.928116453,1,797236
12:50:30.444443421,1.3,797244
12:50:31.938881038,1,797348
12:50:33.450908389,1,797308
12:50:34.981461141,4.6,790296
12:50:36.407395833,4.9,790204
12:50:37.857903745,4.8,790124
12:50:39.304402433,5.7,790244
12:50:40.854010800,5.1,790348
12:50:42.355710111,5.2,790436
12:50:43.867102233,8.1,786568
12:50:45.334187043,5,785212
12:50:46.873397959,4,785296
12:50:48.345379436,2.4,785080
12:50:49.840972790,4.1,785032
12:50:51.336841474,9,777480
12:50:52.852450814,14.7,778408
12:50:54.382345747,4.9,781628
12:50:55.930260360,2.7,784004
12:50:57.471540667,2,783600
12:50:58.958303727,2.8,783848
12:51:00.454366896,2.8,783704
12:51:01.949103581,2,783640
12:51:03.437834078,2,784076
12:51:04.935163801,2,783864
12:51:06.399945441,2.8,783836
12:51:07.886282622,3.1,783632
12:51:09.374496943,2.7,783400
12:51:10.869129360,2,783408
12:51:12.384048214,21.2,779780
12:51:13.905190948,14.6,780964
12:51:15.434474894,5.9,783044
12:51:16.941404952,2.1,783036
12:51:18.413089287,3.1,783300
12:51:19.905120787,2.7,783532
12:51:21.396064656,2,783168
12:51:22.889139777,2,783276
12:51:24.382957671,2.8,783184
12:51:25.873085451,2,783276
12:51:27.365606669,2.1,783184
12:51:28.864953013,1.4,783484
12:51:30.336584983,2.1,783448
12:51:31.835216522,15.4,776832
12:51:33.362018717,18.3,780580
12:51:34.853885962,7.7,782868
12:51:36.347696076,4.3,783132
12:51:37.844082490,5.1,783060
12:51:39.317528662,3.8,783292
12:51:40.796161012,2.8,783408
12:51:42.279510795,2.1,783292
12:51:43.750466199,2.8,783252
12:51:45.237247241,1.7,783252
12:51:46.723141326,2,783324
12:51:48.212491289,1.7,783024
12:51:49.706810766,2.7,783260
12:51:51.196775184,20.7,776884
12:51:52.737485057,24.1,778712
12:51:54.292245164,7.9,781804
12:51:55.788204696,4.7,782476
12:51:57.278142306,2.4,782696
12:51:58.766127913,2.8,782788
12:52:00.255802952,2.4,783068
12:52:01.748035647,2.4,782672
12:52:03.228582862,1.7,782888
12:52:04.694527795,3.1,782804
12:52:06.193193358,3.1,783248
12:52:07.682687540,3.1,782852
12:52:09.166588441,2,783032
12:52:10.663330940,21.3,776696
12:52:12.142263520,28,778396
12:52:13.625017861,5.2,781556
12:52:15.180287311,3.4,782712
12:52:16.674664471,3.4,782588
12:52:18.161027689,4.1,782744
12:52:19.620743130,5,782464
12:52:21.109600684,4.7,782240
12:52:22.598463620,4.4,781864
12:52:24.081289630,4,782516
12:52:25.532446488,4.1,782564
12:52:27.021251186,2.8,782884
12:52:28.511224071,3.1,782728
12:52:30.001845871,21.3,777124
12:52:31.490239629,26.5,778360
12:52:32.991271912,7.4,782404
12:52:34.504768455,4.2,782700
12:52:36.016344138,4.1,782568
12:52:37.509019179,4.8,782500
12:52:38.977553763,6.5,782508
12:52:40.494388522,6.1,782624
12:52:41.983403837,4.4,782396
12:52:43.447417402,2.8,782360
12:52:44.932144285,3,782684
12:52:46.425321598,3.1,782252
12:52:47.914534575,4.4,782404
12:52:49.378055491,25,777704
12:52:50.904824977,19.4,778680
12:52:52.382785257,4.6,781652
12:52:53.868695813,4.4,781644
12:52:55.349826987,2,781684
12:52:56.842891744,2.7,782012
12:52:58.335815424,3.8,781500
12:52:59.839683007,4.1,781616
12:53:01.327875964,4.7,781652
12:53:02.785453554,3.8,781560
12:53:04.266055857,2.7,781828
12:53:05.771355363,3.7,781460
12:53:07.262506170,4.1,781820
12:53:08.773965613,19.7,777088
12:53:10.340512644,12,778880
12:53:11.810900706,7.1,781352
12:53:13.299786218,4.4,781392
12:53:14.777918843,4.4,781420
12:53:16.267705679,3,781376
12:53:17.721064266,3.4,781504
12:53:19.205685068,4.4,781624
12:53:20.699148901,3.4,781244
12:53:22.185824770,2,782052
12:53:23.672253622,2,782164
12:53:25.161547314,1.7,781804
12:53:26.659430133,2.4,781532
12:53:28.168710656,31.3,774912
12:53:29.745175781,11.8,779520
12:53:31.244753267,4.9,780864
12:53:32.737380340,5.2,781416
12:53:34.198186526,6.1,781332
12:53:35.708230030,5.8,781456
12:53:37.188351646,2.8,781524
12:53:38.685905096,2,781484
12:53:40.173991065,2,781392
12:53:41.667110350,1.4,781808
12:53:43.136492395,2.8,781160
12:53:44.631448726,2.1,781640
12:53:46.123078318,2,775844
12:53:47.636442794,17.4,775484
12:53:49.261291091,10.9,779660
12:53:50.772274358,5.5,781388
12:53:52.243925114,2.4,781680
12:53:53.733523014,2.7,781304
12:53:55.222713638,3.3,781468
12:53:56.732122435,5.1,781668
12:53:58.226641126,4.7,781360
12:53:59.677785452,5.4,781236
12:54:01.163180523,4.4,781404
12:54:02.654888279,4.4,781112
12:54:04.147271303,4.2,781304
12:54:05.590711661,16,774972
12:54:07.173776465,22.8,775880
12:54:08.700826615,5.6,779704
12:54:10.217850169,1.7,780868
12:54:11.723125733,1.7,780712
12:54:13.235342570,3.1,781108
12:54:14.727826672,2.4,780884
12:54:16.219152875,2,780752
12:54:17.683852685,2.8,780764
12:54:19.170601439,2.4,781192
12:54:20.658897541,1.7,781100
12:54:22.149388642,1.4,780844
12:54:23.635540093,1.7,781092
12:54:25.121356245,23.4,775380
12:54:26.627046617,21.5,776780
12:54:28.096223514,10.5,779528
12:54:29.649993267,3.8,780096
12:54:31.146384458,3.8,780092
12:54:32.649153073,6.9,780984
12:54:34.141521863,3.5,780664
12:54:35.609387317,2.4,780812
12:54:37.103293673,2,780692
12:54:38.591547367,2.1,780680
12:54:40.082607513,1.7,780740
12:54:41.574914280,1.7,780724
12:54:43.059095739,1,780812
12:54:44.524966898,21.7,775856
12:54:46.042892302,15.3,777548
12:54:47.524924018,3.8,780596
12:54:49.074446401,1.3,780720
12:54:50.569730773,2.1,780568
12:54:52.031114670,3.1,780552
12:54:53.513420439,1.7,780808
12:54:55.015105953,2.7,781112
12:54:56.508946993,2.8,780700
12:54:57.996310632,2.7,780940
12:54:59.489388365,2.1,780848
12:55:00.978768525,1.7,780828
12:55:02.447250794,2.8,780972
12:55:03.976072005,20.2,774460
12:55:05.569412608,11.4,777764
12:55:07.066118554,5.2,779688
12:55:08.552301654,2.1,780124
12:55:10.032478651,2,780348
12:55:11.515928768,1.7,780016
12:55:13.005173810,1.7,779824
12:55:14.468934110,2.7,779940
12:55:15.958181673,2.1,780196
12:55:17.450218087,2.1,780148
12:55:18.952443622,2,780472
12:55:20.443656885,2.4,780296
12:55:21.928041550,2.1,777940
12:55:23.445917813,19.5,773368
12:55:24.905819614,16.6,777108
12:55:26.463302139,5.5,779848
12:55:28.015868920,3.1,780116
12:55:29.515825222,3.8,780032
12:55:30.989317355,4.4,779980
12:55:32.483379595,1.7,779772
12:55:33.970455998,2.1,780100
12:55:35.462416083,2.7,780016
12:55:36.956263459,2.7,780020
12:55:38.446001390,1.7,780124
12:55:39.909211506,2.7,779936
12:55:41.398104931,2,780048
12:55:42.888043568,29.2,774400
