horaEjecucion,cpu,mem_used
01:34:02.022753922,1.4,126120
01:34:03.561197180,3.1,126056
01:34:05.058602396,3.5,126112
01:34:06.521975817,6.6,123476
01:34:07.981262766,3,123260
01:34:09.490399420,2.7,122888
01:34:10.956704139,8.3,116220
01:34:12.545173389,59.8,110072
01:34:14.302119759,55.4,88152
01:34:15.938794100,54.7,88504
01:34:17.655800244,54.7,85760
01:34:19.324902100,51.9,83756
01:34:21.398323848,50.4,81396
01:34:23.031328049,16.1,88860
01:34:24.556021369,2,89164
01:34:26.068789534,5.9,87964
01:34:27.557285716,5.2,87744
01:34:29.046952468,4.9,87684
01:34:30.511286360,6.5,87684
01:34:32.004946843,3.8,87848
01:34:33.488552208,2,87768
01:34:34.958358368,34.9,79352
01:34:36.542624233,35.4,78244
01:34:38.194773724,44.5,78464
01:34:39.702836732,54,83400
01:34:41.244563329,43.5,77220
01:34:42.954912634,49.6,78584
01:34:44.523641842,43.5,84324
01:34:46.077441750,4.1,83572
01:34:47.586170988,3.8,83168
01:34:49.062540650,3.1,83316
01:34:50.544119392,2.4,83128
01:34:52.079389843,2.4,82920
01:34:53.573478549,3.7,83156
01:34:55.039775871,2,83324
01:34:56.524664561,37.4,73604
01:34:58.145288314,52.7,73796
01:34:59.658598248,57.1,76168
01:35:01.185447455,45.9,78724
01:35:02.760982477,32.9,73912
01:35:04.365195818,38.8,72176
01:35:06.007551831,48.3,71556
01:35:07.559549929,1.3,77756
01:35:09.097781164,2.8,78076
01:35:10.608121537,2.4,78012
01:35:12.074431173,4.1,77828
01:35:13.612278735,1.7,77580
01:35:15.177360930,1,77828
01:35:16.671629218,7.1,77176
01:35:18.133997402,24.4,69268
01:35:20.173621775,60.6,70936
01:35:21.976132214,60,71424
01:35:24.208070497,65.7,69560
01:35:26.081731590,59.5,66604
01:35:27.718674000,60.6,65036
01:35:29.394635639,59.3,66868
01:35:31.070789004,36.1,68868
01:35:32.709604652,3.8,69316
01:35:34.212773934,3.3,69436
01:35:35.676076299,4.8,69288
01:35:37.167396417,6.3,67668
01:35:38.655672138,3.5,67984
01:35:40.140176124,2.7,67932
01:35:41.609930234,1.7,67768
01:35:43.096625934,48,59796
01:35:44.610023148,56.4,61884
01:35:46.165233111,52.4,63736
01:35:47.762921236,39.2,59164
01:35:49.383159867,31.7,57520
01:35:51.039349004,25.8,59180
01:35:52.612078857,39.7,59272
01:35:54.167630518,1.7,64008
01:35:55.674171374,3.1,64272
01:35:57.147738016,3.8,62536
01:35:58.633488787,3.4,62312
01:36:00.117744680,1.7,62428
01:36:01.654213711,2.1,62164
01:36:03.145104772,3.1,62088
01:36:04.684374835,2.4,57068
01:36:06.255556060,40.7,51512
01:36:07.936092268,52.6,57632
01:36:09.531786076,42.1,53040
01:36:11.253216719,46.1,51768
01:36:12.859099002,52.4,55716
01:36:14.386414771,50.9,57376
01:36:15.938716339,2,58408
01:36:17.401710956,3.4,57264
01:36:18.892160364,3.1,57076
01:36:20.374655412,3.5,57128
01:36:21.837481557,1.1,57036
01:36:23.321773009,3.5,56704
01:36:24.803849536,3.7,56860
01:36:26.271081185,5.2,55572
01:36:27.715427548,57.7,47980
01:36:29.598520869,63.3,50424
01:36:31.275125751,54.2,45324
01:36:33.568995482,71.4,42640
01:36:36.239398086,57.3,43044
01:36:38.014326348,53.4,42344
01:36:39.752980577,59.7,47088
01:36:41.312603492,10.8,49264
01:36:42.805180734,5.8,49704
01:36:44.301424568,4.5,49208
01:36:45.785798760,3.5,49380
01:36:47.274048291,5.9,47900
01:36:48.742071631,6.2,47776
01:36:50.228584728,7.8,47960
01:36:51.714458513,11.9,41588
01:36:53.229553224,26.9,41380
01:36:54.844039205,41,39328
01:36:56.483620415,48.3,37040
01:36:58.028656995,49.3,42228
01:36:59.608106650,39.4,38944
01:37:01.255342143,32.6,41116
01:37:02.809934814,2.8,44764
01:37:04.279482988,2.4,44528
01:37:05.761838257,2,44312
01:37:07.244989149,1,42792
01:37:08.719825163,1.3,43048
01:37:10.204749281,2.4,43088
01:37:11.693979986,5.1,43032
01:37:13.167688420,2.4,43040
01:37:14.665886358,55,37816
01:37:16.254296944,36.4,34760
01:37:17.917409307,34.6,32596
01:37:19.603554521,55.5,36108
01:37:21.198077630,47.3,35696
01:37:22.778618977,52,38320
01:37:24.357373729,17.1,39528
01:37:25.960675694,2.4,40160
01:37:27.457627384,1.7,38452
01:37:28.992138948,1.4,38484
01:37:30.484133759,2.4,38236
01:37:31.973014276,3.1,38268
01:37:33.438241853,1.1,38228
01:37:34.919130097,1.4,38228
01:37:36.402224214,62,28312
01:37:38.060486273,57.2,27984
01:37:40.625772948,64.9,48416
01:37:42.755748676,62.2,47680
01:37:44.520294690,54.3,45804
01:37:46.378776457,45.9,43796
01:37:48.106927866,7.4,50068
01:37:49.716735752,5.2,50300
01:37:51.264698384,4.8,50656
01:37:52.761334171,4.5,50144
01:37:54.251646521,4.2,49996
01:37:55.742214602,4.4,50192
01:37:57.213203306,5.2,47924
01:37:58.700932617,6.2,43852
01:38:00.239257695,40.4,39116
01:38:01.876205991,56.8,42364
01:38:03.530910878,46.6,38436
01:38:05.275806286,40.1,37980
01:38:06.887600831,54.2,41132
01:38:08.445195062,44.7,42048
01:38:09.984665892,2.8,42180
01:38:11.533400408,2.3,42304
01:38:13.029204078,3.4,42056
01:38:14.512741803,2.7,42304
01:38:16.047038942,1,40816
01:38:17.544858392,2.4,40816
01:38:19.030563250,2.8,40692
01:38:20.505421007,3.7,40444
01:38:21.999355134,53.7,38632
01:38:23.606715759,44.6,38208
01:38:25.144441129,37.2,32764
01:38:26.782431013,45.8,38884
01:38:28.334638004,40.5,41284
01:38:29.893438231,31.8,38648
01:38:31.503042666,47.5,42548
01:38:33.027092643,1.7,44316
01:38:34.513412022,2.4,44612
01:38:35.995827268,2.4,44448
01:38:37.537398378,1.3,42864
01:38:39.029601997,3.1,42812
01:38:40.569275318,2.8,42968
01:38:42.062952372,3.1,42936
01:38:43.598168600,1,42392
01:38:45.091931131,54.1,40344
01:38:46.628185433,69.7,36636
01:38:48.249932018,42.9,41300
01:38:50.038018668,54.1,41712
01:38:51.752392125,46.5,44644
01:38:53.361889702,50,43956
01:38:55.443061737,57.3,41100
01:38:57.067042760,16.2,43580
01:38:58.608476225,5.8,43680
01:39:00.097337638,5.9,43844
01:39:01.587385297,3.8,43596
01:39:03.061801878,5.6,43324
01:39:04.545468187,4.1,43540
01:39:06.036814233,5.1,42720
01:39:07.574959676,3.5,42284
01:39:09.071969439,33.8,35960
01:39:10.579932928,23.5,35352
01:39:12.217151763,35.4,33764
01:39:13.768596135,47.5,40264
01:39:15.307101129,50.5,39504
01:39:16.874549401,48.6,37340
01:39:18.421393977,27.7,34120
01:39:20.033119119,27.4,38188
01:39:21.558495113,2.1,38724
01:39:23.071051205,2.4,38568
01:39:24.535458232,2.8,38348
01:39:26.022454730,2.8,37584
01:39:27.503489558,3.4,37088
01:39:29.037603737,1,36964
01:39:30.549353762,1,36776
01:39:32.090031286,1,36932
01:39:33.612300982,43,38956
01:39:35.285380194,40.2,38888
01:39:36.870196155,38.4,37108
01:39:38.411638431,49.5,42412
01:39:39.987615716,37.1,40604
01:39:41.546366049,38.3,36424
01:39:43.170348562,53.1,39944
01:39:44.650525369,1,41956
01:39:46.119245492,1.4,41044
01:39:47.604644819,3.1,40584
01:39:49.092222728,3.1,40584
01:39:50.558456006,6,39632
01:39:52.018011576,3.7,39664
01:39:53.527315274,2.4,39432
01:39:54.992491539,2.8,39356
01:39:56.475299346,49.3,38836
01:39:58.039791452,62.6,41852
01:39:59.700702490,40.8,38044
01:40:01.370738518,47.1,37300
01:40:03.064521616,35.5,37404
01:40:04.706699681,61.4,37696
01:40:06.273743873,52.1,40064
01:40:07.858281640,46,38600
01:40:09.450490812,5.2,40572
01:40:10.918280067,5.5,40572
01:40:12.416000668,5,40440
01:40:13.958165218,8.2,40820
01:40:15.506216918,5.9,40772
01:40:16.994797961,1.4,39084
01:40:18.466924286,1,38880
01:40:19.952633639,4.8,38960
01:40:21.486127022,32.5,32868
01:40:23.187798973,45.9,36216
01:40:24.738567498,36.7,34900
01:40:26.327863506,29,36976
01:40:28.007671723,32.5,36580
01:40:29.569470805,48.4,42080
01:40:31.075006655,36.4,39428
01:40:32.674952863,1.7,42380
01:40:34.167714282,10.1,43264
01:40:35.651889725,3.1,43432
01:40:37.130899324,2.1,41880
01:40:38.612912759,3.8,41868
01:40:40.103248428,5.4,41868
01:40:41.578093224,2.7,41804
01:40:43.060083909,1,41992
01:40:44.631113586,34.2,36076
01:40:46.255313817,41.2,32292
01:40:47.947497934,46.5,32380
01:40:49.517380808,50.1,35752
01:40:51.090193560,43.8,32052
01:40:52.693368440,47.5,33408
01:40:54.276014774,4.1,38452
01:40:55.761563639,2.8,38708
01:40:57.268509957,1.4,37584
01:40:58.803213160,1.3,37508
01:41:00.296003545,4.8,37148
01:41:01.763270472,2.8,37080
01:41:03.246953638,1.7,36840
01:41:04.733555067,2.4,37108
01:41:06.208716270,46.7,34544
01:41:07.969910981,59.7,38488
01:41:09.603649690,42,38732
01:41:11.340062662,51.5,40340
01:41:12.958019306,60.2,41616
01:41:14.579529418,56.4,38276
01:41:16.263226220,54.5,35376
01:41:17.962481820,14.9,42068
01:41:19.461229287,6.2,42496
01:41:20.928490527,6.3,42372
01:41:22.479885538,5.2,42364
01:41:24.022329939,5.2,42240
01:41:25.513305184,4.9,42488
01:41:27.056923907,5.8,41100
01:41:28.573574963,8.2,40916
01:41:30.121035749,10.9,75912
01:41:31.686385680,10,76856
