horaEjecucion,cpu,mem_used
21:57:22.801643423,3.8,57288
21:57:24.314476853,47.6,29908
21:57:25.835212852,29.5,37996
21:57:27.315644974,3,36624
21:57:28.814580345,3.8,36756
21:57:30.296746262,4,37136
21:57:31.829450071,1,37052
21:57:33.331339440,4.4,37092
21:57:34.814404885,5.5,36952
21:57:36.280155202,6.4,35200
21:57:37.709183710,4,35296
21:57:39.196231846,5.5,35140
21:57:40.679746041,2.7,35504
21:57:42.169446822,2,34892
21:57:43.648562079,6.9,34828
21:57:45.138565463,46.2,35376
21:57:47.237814058,15.7,37644
21:57:48.790751632,7.8,37708
21:57:50.297134890,3.1,37900
21:57:51.832540931,3.1,38016
21:57:53.328340071,3.8,38112
21:57:54.811291824,3.8,37420
21:57:56.275866890,6.2,36252
21:57:57.764340493,3.7,36020
21:57:59.248833281,4.4,36368
21:58:00.715517349,1.7,36220
21:58:02.198716863,2.4,35856
21:58:03.729505063,4.1,35888
21:58:05.219138714,4.8,31464
21:58:06.736581768,39.6,36812
21:58:08.376751965,3.4,41992
21:58:09.886580160,3.1,41480
21:58:11.376106729,3.7,41524
21:58:12.837021399,5.1,41492
21:58:14.318087383,3.7,41076
21:58:15.804591676,1.7,41356
21:58:17.270411689,5.5,39496
21:58:18.753442145,3.5,39412
21:58:20.255647408,2.4,39176
21:58:21.792371262,4.1,39324
21:58:23.312130350,7,39248
21:58:24.794575966,1.3,39200
21:58:26.327545880,9.3,30528
21:58:27.901268627,29.8,33232
21:58:29.461376125,5.4,36872
21:58:30.961087131,3.1,36988
21:58:32.499181294,3,36824
21:58:34.001972598,5.1,36716
21:58:35.487470962,3.8,36688
21:58:36.972267142,3.7,35376
21:58:38.519401733,2.7,35232
21:58:40.009427838,2.1,35080
21:58:41.548302571,3.4,34856
21:58:43.041637307,3.1,35252
21:58:44.504611349,2.8,34708
21:58:45.992396111,4.8,33308
21:58:47.484899758,9.8,31612
21:58:49.034891421,53.7,34968
21:58:50.835981043,9.1,37280
21:58:52.352165571,6.9,37564
21:58:53.841227099,5.5,37412
21:58:55.376522061,4.7,37396
21:58:56.897781358,4.4,36080
21:58:58.380539062,5.1,35800
21:58:59.864879467,5.8,35696
21:59:01.337910654,3.1,35496
21:59:02.871644999,1.7,35420
21:59:04.368547275,3.5,35428
21:59:05.858261511,5.4,34064
21:59:07.344363680,3.1,33692
21:59:08.884688621,46.7,30032
21:59:10.496352713,15,38000
21:59:12.051388525,1.7,38316
21:59:13.545714616,2.4,37944
21:59:15.036895357,3.1,37804
21:59:16.519218327,4.8,36664
21:59:17.989072449,2.4,36640
21:59:19.498575659,2,36448
21:59:20.981729198,2.1,36332
21:59:22.443952470,2.8,36456
21:59:23.927249864,4.2,36152
21:59:25.411488921,4.8,36144
21:59:26.879633051,3.8,34812
21:59:28.363904765,4.4,34488
21:59:29.896799588,56,35088
21:59:31.477055339,7.8,40000
21:59:33.015938833,3.4,40200
21:59:34.496809573,4.4,40096
21:59:36.045383909,2.4,39084
21:59:37.556439302,3.4,38588
21:59:39.017650186,3.7,38548
21:59:40.504656628,4.4,38688
21:59:42.038740615,3.4,38452
21:59:43.521998013,5.1,38364
21:59:45.052003321,2.1,38292
21:59:46.539313252,5.6,36928
21:59:48.010901225,2.8,36480
21:59:49.582259156,2.7,33380
21:59:51.127397573,52,29752
21:59:52.729286562,18.2,34828
21:59:54.233920895,8.2,34932
21:59:55.726871114,4.5,34776
21:59:57.211094343,3.5,33220
21:59:58.741167674,3.4,33096
22:00:00.246162631,5,33072
22:00:01.710356474,4.1,32992
22:00:03.193678666,2.1,32940
22:00:04.677081692,2.7,32760
22:00:06.214935822,5.2,31560
22:00:07.669124815,4.1,31588
22:00:09.225187768,3.4,31196
22:00:10.786135699,7.6,43812
22:00:12.240351308,4.4,44048
22:00:13.726398021,3.4,44116
22:00:15.204370501,2.7,44304
22:00:16.744835662,6.2,42364
22:00:18.282214900,2.4,42148
22:00:19.780060050,2.1,42240
22:00:21.312013324,2.4,42164
22:00:22.807758900,3.1,42008
22:00:24.294294727,6.4,41792
22:00:25.824147074,3.4,40956
22:00:27.347832783,4,40372
22:00:28.827276091,3.5,40296
22:00:30.360506653,5.1,40048
22:00:31.944156462,3,40052
22:00:33.512778372,2.4,40156
22:00:35.019354786,4.1,39680
22:00:36.504279008,4.2,38560
22:00:37.961403983,2.8,38440
22:00:39.468616123,3.4,38416
22:00:40.951337075,3.5,38436
22:00:42.482731918,4.7,38888
22:00:44.011054379,4.1,38156
22:00:45.491016177,3.8,38280
22:00:46.950282185,5.8,36972
22:00:48.436008072,5.7,36592
22:00:49.918301944,3.4,36484
22:00:51.451803080,2.1,36312
22:00:52.953609883,10.1,36436
22:00:54.485020822,5.1,36780
22:00:55.993391866,4.4,35500
22:00:57.483723775,1.1,34996
22:00:58.958627630,2.7,34840
22:01:00.437786413,2.1,34872
22:01:01.976764974,3,34796
22:01:03.512326207,4.7,34360
22:01:05.099016217,1.7,34548
22:01:06.591429315,6.9,33504
22:01:08.048232161,3.4,32772
22:01:09.580660441,3,32896
22:01:11.071326464,5.8,32812
22:01:12.606559315,3.1,36912
