horaEjecucion,cpu,mem_used
22:07:03.647791588,2.1,130828
22:07:05.142178571,1.4,130712
22:07:06.680833789,12.5,126236
22:07:08.218237347,51.6,127660
22:07:09.846411168,50,118788
22:07:11.500888463,2.8,124436
22:07:12.986372518,2,124360
22:07:14.519899896,1.7,124556
22:07:16.015355261,1.4,124212
22:07:17.490436135,1.7,124432
22:07:18.980025068,1,121732
22:07:20.470541913,4.2,121456
22:07:21.954338529,2.4,121148
22:07:23.427714776,3.1,120712
22:07:24.913273519,3.1,120532
22:07:26.398889138,5.1,120836
22:07:27.871197421,11.4,113412
22:07:29.430840619,64.6,103816
22:07:31.185560010,56.3,100500
22:07:33.157885075,27.7,104576
22:07:34.665503406,6.7,104228
22:07:36.148035289,5.4,104352
22:07:37.639592496,3.4,103880
22:07:39.130521112,4.5,101500
22:07:40.637997413,3.8,101492
22:07:42.174267488,1.7,101236
22:07:43.667685624,1,100848
22:07:45.151573700,3.1,100800
22:07:46.621120591,3.5,100696
22:07:48.105156583,3.4,100368
22:07:49.589249814,5.6,97516
22:07:51.054379590,43.8,89320
22:07:52.612303422,54.7,92064
22:07:54.146516737,49.7,93560
22:07:55.664868562,1.7,94156
22:07:57.183052316,2.4,94468
22:07:58.668096064,2.7,94032
22:08:00.135295571,2.4,91120
22:08:01.622654673,1.7,90996
22:08:03.115274272,3.1,90892
22:08:04.584685332,2.1,90740
22:08:06.068224192,2.7,91036
22:08:07.561077957,3.1,90600
22:08:09.100542291,3.1,88088
22:08:10.631570257,3.1,87368
22:08:12.117317910,39.2,78704
22:08:13.634723230,48.9,79224
22:08:15.220023814,54,81444
22:08:16.768961439,4.1,84012
22:08:18.297531240,1.7,83952
22:08:19.781433536,4.9,81752
22:08:21.320308759,1.3,81432
22:08:22.806262244,2.8,81260
22:08:24.351524730,2,81068
22:08:25.842906993,2.7,81156
22:08:27.391944097,1.4,80812
22:08:28.898457437,2.7,80796
22:08:30.390696467,1.3,77580
22:08:31.877732344,2.8,77664
22:08:33.341817648,7.2,77820
22:08:34.874078475,54.2,67760
22:08:36.668598419,45.7,66384
22:08:38.340776838,41.9,46072
22:08:39.955661559,3.2,44936
22:08:41.451776510,6.6,44936
22:08:42.997055924,4.8,44544
22:08:44.505546651,2.1,44756
22:08:45.994407416,1.3,44772
22:08:47.534079304,2.8,44952
22:08:49.045868559,3.1,43436
22:08:50.534482398,2.4,43184
22:08:52.082017688,1.4,43144
22:08:53.587870043,2.8,43092
22:08:55.072463015,1.7,43296
22:08:56.555338704,27.7,34732
22:08:58.121191723,53.1,37536
22:08:59.714699044,47.2,39560
22:09:01.306897516,1.8,40188
22:09:02.811453835,2.1,40344
22:09:04.283575043,2.4,40372
22:09:05.774187988,3.5,40328
22:09:07.257538051,2.8,40436
22:09:08.727503747,3.1,40380
22:09:10.211600421,3.4,38668
22:09:11.698762966,2.1,38296
22:09:13.169680325,2.1,38368
22:09:14.659550150,1.3,38452
22:09:16.143018233,1.7,38656
22:09:17.612500495,8,32528
22:09:19.242657962,42.8,27968
22:09:20.941836208,52.5,34020
22:09:22.539152835,2.4,36180
22:09:24.030492081,2,35928
22:09:25.513349699,2.1,36100
22:09:26.987562720,2.4,36124
22:09:28.472780953,1.7,35984
22:09:29.955781591,3.7,34388
22:09:31.489789028,2,34436
22:09:33.052986905,2.4,34908
22:09:34.553875952,2.4,34512
22:09:36.035371910,3.5,34380
22:09:37.500790493,3.1,34016
22:09:38.983718892,4.5,32808
22:09:40.504358162,56.5,30216
22:09:42.574797478,64.4,29148
22:09:44.232446540,17.2,35704
22:09:45.728370350,7.1,36196
22:09:47.246766713,4.9,37020
22:09:48.787588755,1,36724
22:09:50.349108047,1.3,35592
22:09:51.857263104,3.7,35492
22:09:53.329443376,2.7,35408
22:09:54.811009751,3.1,35220
22:09:56.346577547,4.1,35236
22:09:58.189253475,3.1,35084
22:09:59.685156140,4.8,33680
22:10:01.216885985,5.2,29048
22:10:02.810944973,34.2,33300
22:10:04.416145629,45.1,31392
22:10:06.030311609,5.2,39512
22:10:07.530337016,3.5,39372
22:10:09.012379692,3.1,38428
22:10:10.505503411,3.4,38140
22:10:11.982787307,4.1,38220
22:10:13.467940229,2.7,37992
22:10:14.960189474,2.4,37584
22:10:16.431286471,2.8,37860
22:10:17.912362068,3.1,37676
22:10:19.395882967,4.9,36616
22:10:20.869274485,1.4,36320
22:10:22.352187106,4.1,36072
22:10:23.886382566,53.1,29228
22:10:25.474768143,50,32688
22:10:27.017460232,37.5,34636
22:10:28.527905644,1.7,35620
22:10:30.020360305,1.4,34124
22:10:31.504749325,1.3,34208
22:10:32.975276586,1,33924
22:10:34.457370982,4.4,34048
22:10:35.993047946,2.4,33936
22:10:37.487053434,2.4,33728
22:10:38.973828277,3.1,33200
22:10:40.507544730,1.7,32520
22:10:42.013281362,1.4,32264
22:10:43.481587279,1.3,32116
22:10:44.963621468,11.1,32488
22:10:47.019743927,63.8,29920
22:10:49.119235460,48.9,33796
22:10:50.780019303,6.5,34840
22:10:52.311414256,4.2,35100
22:10:53.807091560,2.4,35176
22:10:55.277086897,3.9,35232
22:10:56.768648803,5.2,34836
22:10:58.251158302,3.4,35108
22:10:59.783407002,3.4,33552
22:11:01.278675662,2.1,33744
22:11:02.812570240,2.4,33604
22:11:04.304061105,1.7,33248
22:11:05.835406788,1.7,33168
22:11:07.328991186,16.2,35596
22:11:08.866477362,42.5,32772
22:11:10.522752008,56.5,38312
22:11:12.085022134,2.4,40616
22:11:13.569332043,2.8,40492
22:11:15.104334897,2.4,40636
22:11:16.684998378,3.4,40740
22:11:18.191399384,2.4,40360
22:11:19.724528393,3.1,38816
22:11:21.225272029,2.8,38880
22:11:22.689717810,1.4,38944
22:11:24.170976066,1.3,38632
22:11:25.654234625,2,38600
22:11:27.125673499,2.4,38808
22:11:28.610825748,2.8,36716
22:11:30.217208539,41.4,28888
22:11:31.882344552,53.8,30888
22:11:33.474531626,3,35880
22:11:34.988322912,2.8,36324
22:11:36.472416364,1.4,35992
22:11:38.009704314,2.7,35852
22:11:39.509021603,5.2,34124
22:11:40.973395822,3.4,34548
22:11:42.535456784,2.4,34504
22:11:44.049969056,2.7,34192
22:11:45.517298783,3.8,34132
22:11:47.001813484,3.1,34240
22:11:48.482553254,2.4,33960
22:11:49.950701154,5.1,32348
22:11:51.456292425,58.9,31832
22:11:53.208499137,59.7,31908
22:11:54.933656545,47.7,35396
22:11:56.486165051,8.2,36636
22:11:57.974892910,7.7,36756
22:11:59.466241330,5.6,34716
22:12:00.929150765,2.1,34708
22:12:02.442431064,1.7,34536
22:12:03.926344623,1.4,34460
22:12:05.462537683,2.8,34212
22:12:06.953070221,2.1,34288
22:12:08.490401037,2.8,34328
22:12:09.988680675,3.1,32652
22:12:11.473114961,3.7,32708
22:12:12.944321859,54.4,37732
22:12:14.545159416,44.9,31568
22:12:16.183074201,19.5,37628
22:12:17.734634015,4.5,38000
22:12:19.265652568,7.2,36760
22:12:20.798215280,2.7,36496
22:12:22.286584340,2,36332
22:12:23.818012943,1.7,36712
22:12:25.316540186,1.7,36432
22:12:26.784439234,1.7,36380
22:12:28.267785400,2.8,36456
22:12:29.753973481,6.5,34940
22:12:31.224286946,1.7,34676
22:12:32.707264832,2.8,34564
22:12:34.241818942,18.2,36460
22:12:35.898414320,41.5,36512
22:12:37.460305858,50,37612
22:12:38.982287214,2.8,42064
22:12:40.475674272,1,41996
22:12:42.013973261,2.8,42204
22:12:43.583857888,2.4,42060
22:12:45.085599284,1.3,42052
22:12:46.548604606,2,41844
22:12:48.036080649,2.2,41796
22:12:49.517166722,5.2,40308
22:12:50.986595244,2.8,40516
22:12:52.470682658,2.1,40292
22:12:53.934054332,4.1,40044
22:12:55.415769361,13,34400
22:12:57.103755066,36.6,33084
22:12:58.828150501,50.9,30884
22:13:00.512560857,18.3,36644
22:13:02.087229994,8.7,36744
22:13:03.579341226,3.4,36992
22:13:05.068416117,1.4,36920
22:13:06.616951363,1.3,37136
22:13:08.105023082,4.8,36788
22:13:09.639349382,5.2,35164
22:13:11.157446642,1.7,35164
22:13:12.652726141,2.4,35468
22:13:14.140480778,4,34992
22:13:15.675653012,1,34892
22:13:17.177323055,1.3,35204
22:13:18.641376394,4.6,53416
22:13:20.132160497,2.1,52300
22:13:21.621740439,1.7,52300
22:13:23.105642438,1.4,52052
22:13:24.638965097,2.4,52300
22:13:26.153152740,3.4,51680
22:13:27.619255080,3.1,51944
22:13:29.112319485,1.7,50872
22:13:30.602141614,2.4,50440
22:13:32.144647878,2.1,50068
22:13:33.632716004,1.3,49880
22:13:35.170092812,2,50060
22:13:36.655413815,2.4,49872
22:13:38.119499030,3.8,49936
22:13:39.608334705,5.2,48252
22:13:41.092736650,2.4,48324
22:13:42.562680380,4.5,48104
22:13:44.045253792,2.4,48440
22:13:45.505425274,1,48060
22:13:46.986588797,1.7,48060
22:13:48.468284036,3.5,47864
22:13:50.000370921,3.4,46672
22:13:51.517989121,2.4,46628
22:13:53.052406465,6.3,47524
