horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
12:02:06.534328136,0.25,97432,5397059,5445955,570022,27488426,12088501,100029,1.800,5555944,1458693,7.59
12:02:08.894854769,0.25,99524,5601317,5425971,561122,104513355,47821666,577132,2.828,20408485,5699384,4.80
12:02:11.472715008,0.25,83238,5212648,13094825,1741853,70112988,20936058,293300,2.955,9926230,2494991,6.36
12:02:13.958080350,0.25,87209,5188098,5222073,513212,25673249,11393923,88075,1.697,5191216,1393471,8.23
12:02:16.342980974,0.25,97563,5402669,5210842,526180,25797657,11787967,97303,1.792,5429979,1426515,4.27
12:02:18.680578709,0.25,92000,5391313,5411536,549879,34475303,14650578,142793,2.131,6701447,1733944,9.98
12:02:21.124158644,0.25,92195,5324963,5350937,532534,53918053,17472692,263213,3.215,8186049,2091937,8.14
12:02:23.485565684,0.25,89489,5265598,7442420,1038181,27203284,11899186,93567,1.709,5474443,1447069,7.77
12:02:25.820229414,0.25,249857,7512792,5551453,592265,25406712,11119854,83753,1.638,5114283,1355351,7.75
12:02:28.251799275,0.25,94880,5315738,5134670,509832,27961359,11767393,103863,1.903,5459189,1419553,5.03
12:02:30.725507715,0.25,2610674,64201269,35728129,6428977,29709475,12292906,101898,1.767,5766650,1501176,8.10
12:02:33.159171005,0.25,99944,5395471,5334333,542587,43742986,15317629,220156,3.071,7167879,1833592,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
8.47
12:02:35.644397899,0.25,90842,5420985,9180350,1216084,24699441,11421630,88214,1.669,5286503,1383640,7.43
12:02:38.096035460,0.25,100940,5687962,5311187,527853,27110201,11762990,96649,1.761,5487716,1425752,2.61
12:02:40.435552294,0.25,86902,5150633,5220754,531062,27835783,12098434,102357,1.841,5559244,1457278,7.79
12:02:42.860035814,0.25,104789,5575939,5506367,545855,25497806,11303889,86036,1.644,5232669,1372711,7.47
12:02:45.259604195,0.25,101950,5706327,5332779,509557,48837053,16275973,235411,3.086,7628514,1957904,9.22
12:02:47.640346847,0.25,82302,5162419,8332364,1137291,28440343,12268542,99728,1.750,5697482,1477480,7.51
12:02:49.993969731,0.25,258688,8004854,5280838,519590,92838941,34661512,598746,3.519,17014325,3593690,5.19
12:02:52.605720739,0.25,91714,5377353,5602992,600994,25345425,11648890,88365,1.650,5354991,1410773,3.63
12:02:54.966472195,0.25,92359,5353483,5436834,543960,25955859,11498527,91796,1.709,5372061,1388156,7.40
12:02:57.351867642,0.25,96605,5536428,5500278,550704,48266039,15824591,238892,3.191,7485697,1894507,8.15
12:02:59.687817707,0.25,93444,5354013,7444091,1055716,26054332,11359102,87367,1.663,5252592,1374536,7.27
12:03:02.041055171,0.25,257543,8384100,5308177,537923,26416856,11699321,93842,1.731,5422206,1419979,6.66
12:03:04.360643718,0.25,95710,5650856,5103695,501135,29340398,12248205,115632,2.025,5709824,1480731,8.25
12:03:06.760302506,0.25,98982,5466956,5421399,579743,29798949,12820154,105568,1.785,5912519,1568195,3.80
12:03:09.103003591,0.25,95778,5436758,19714185,2371190,27920161,12068806,99079,1.763,5619426,1467771,7.49
12:03:11.594992845,0.25,468423,15693983,11480660,1921234,70059765,24751853,362928,3.082,11775231,2936072,7.66
12:03:14.117589356,0.25,278471,8913697,5564294,577392,25376247,11177465,88582,1.712,5175524,1355564,7.83
12:03:16.471925769,0.25,86863,5207636,5285828,526735,28512884,12412394,110348,1.936,5700085,1498163,8.54
12:03:18.859383962,0.25,102923,5657323,5746954,626130,89930371,44897630,415791,2.206,18844797,5404577,3.27
12:03:21.197792554,0.25,107637,5603972,5133725,496375,26950375,11650598,96676,1.799,5374310,1410114,8.22
12:03:23.538949887,0.25,88145,5287235,5225649,513116,48878723,18031706,260001,3.098,8393546,2166550,8.18
12:03:25.966088642,0.25,94428,5379909,8279614,1123117,27048499,11897976,95579,1.737,5503084,1444902,7.08
12:03:28.355333337,0.25,243428,7633564,5197630,500322,27013183,11719799,92729,1.720,5391687,1418446,8.30
12:03:30.779808660,0.25,94731,5461355,77711144,15324222,196056138,56905710,884346,3.214,27517386,6531963,5.05
12:03:33.235261760,0.25,96126,5361681,5444225,585030,26615693,11581224,97605,1.815,5378534,1405028,8.20
12:03:35.582431415,0.25,99761,5819778,5454591,566462,45047639,16188388,241410,3.181,7589230,1936901,8.19
12:03:37.916129910,0.25,97446,5529457,7646511,1075836,28241486,12220976,101474,1.777,5709651,1482207,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
8.19
12:03:40.329923750,0.25,238380,7724393,5183882,513116,27789743,12017487,101372,1.844,5498093,1451457,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
6.80
12:03:42.702799632,0.25,92423,5158953,5627053,608884,28667200,12077888,103488,1.877,5512768,1469751,8.36
12:03:45.108403910,0.25,103399,5508211,5734760,640892,25381349,11114121,82597,1.619,5103115,1354505,4.39
12:03:47.490630805,0.25,93610,5392799,5318784,534950,27806446,12244253,95781,1.697,5643481,1480709,7.97
12:03:49.931586804,0.25,89436,5229029,6802634,774002,25785208,11393348,84861,1.611,5268806,1387026,0.42
12:03:52.450887685,0.25,236555,7360097,5470569,558846,27689325,11918520,104054,1.885,5520819,1438665,8.25
12:03:54.859840283,0.25,92982,5366477,5304722,539243,28602271,11916254,100960,1.829,5518532,1446707,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
7.67
12:03:57.375465860,0.25,94233,5304496,5348075,520328,28087356,11953347,99633,1.800,5533734,1443760,7.56
12:03:59.738092130,0.25,94492,5467571,7790129,964608,50865933,16403328,245679,3.181,7723315,1969016,8.05
12:04:02.158411412,0.25,98799,5635536,8409496,1126487,27573740,11967895,96393,1.742,5533222,1450206,8.29
12:04:04.585730049,0.25,244448,7563127,5549444,594949,26966787,11766090,92930,1.717,5411806,1422448,8.22
12:04:06.888366956,0.25,97054,5373689,5224299,519260,30105613,12796956,106626,1.805,5906791,1573039,8.55
12:04:09.320850368,0.25,101732,5542811,5074273,497926,28496310,11818473,105208,1.910,5509429,1420013,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
4.69
12:04:11.750726287,0.25,350725,14059757,15071842,3446808,77510637,23584227,331763,2.937,11295677,2841695,2.85
12:04:14.669604203,0.25,241495,7436961,5339357,540910,24746113,11113426,88655,1.721,5152672,1349061,7.51
12:04:17.039146646,0.25,94838,5338045,5491954,562582,26014570,11386164,89595,1.719,5210600,1388487,7.11
12:04:19.403132801,0.25,443286,19982347,5177306,498532,40799866,16816342,193567,2.575,7516247,1984587,4.24
12:04:21.700135449,0.25,105477,5415678,5234128,531926,25437833,11279680,87210,1.680,5189568,1372669,7.13
12:04:24.004531095,0.25,101425,5468411,5162413,500163,52175967,16837765,252450,3.169,7966193,2035514,7.86
12:04:26.337169838,0.25,91610,5357161,7317081,1018210,27979704,11979694,103758,1.884,5508398,1452560,8.33
12:04:28.689806752,0.25,236630,7257962,5495999,574012,45348046,22543106,173377,1.788,9696646,2554578,7.89
12:04:31.066450368,0.25,178457,7147280,79669939,15484912,50225194,19695663,175592,1.863,9424544,2513169,8.70
12:04:33.582613900,0.25,93318,5406738,5488580,539976,28484827,12305546,100992,1.769,5708292,1491151,4.53
12:04:35.907298079,0.25,93509,5477568,5250579,503156,27616590,11933624,98221,1.767,5559478,1439920,8.11
12:04:38.253173656,0.25,85571,5309242,5314744,528991,48954544,15960644,242462,3.212,7549110,1905190,2.81
12:04:40.622379686,0.25,96769,5467617,9096330,1206031,25982202,11491102,89537,1.677,5340085,1384171,8.39
12:04:42.967198025,0.25,229172,7588348,5382131,528348,26009772,11414262,90635,1.723,5259167,1388698,7.49
12:04:45.304585759,0.25,91920,5308167,5390419,556061,26435552,11483432,94525,1.780,5310522,1390295,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
7.87
12:04:47.701793583,0.25,94770,5395995,5306926,536789,25283465,11222006,84809,1.638,5178493,1370255,10.45
12:04:50.117621041,0.25,193895,7764798,5487349,595026,42176953,14664218,197103,2.884,6834210,1764098,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
0.44
12:04:52.617030084,0.25,87031,5303977,7738641,1096411,26739985,11938199,93010,1.708,5445407,1444124,8.61
12:04:54.923537487,0.25,237609,7506284,5313389,538064,23476524,10898315,82460,1.620,5088633,1315338,7.96
12:04:57.375740777,0.25,94896,5492312,5515189,570743,27091730,11782708,96433,1.770,5447746,1425525,8.03
12:04:59.758676347,0.25,82685,5306196,7607732,902656,27484099,12028835,92755,1.664,5574086,1458142,4.17
12:05:02.086687489,0.25,101601,5569080,5240409,517067,26669995,11815348,92837,1.685,5510438,1427164,8.14
12:05:04.418666014,0.25,86972,5432372,5268026,532038,53390318,17345265,264721,3.248,8149143,2067356,7.91
12:05:06.755456818,0.25,90245,5309394,7859111,1126782,26919376,11845911,96846,1.786,5422424,1442312,7.86
12:05:09.146494602,0.25,238589,7392897,17507856,1948984,26624849,11578611,97102,1.804,5382861,1402230,7.94
12:05:11.604943079,0.25,2937284,76744058,13169106,1917952,69216803,24292138,306689,2.627,11676542,2990170,1.53
12:05:14.172130516,0.25,103456,5472687,5220041,507048,25278069,11293963,83724,1.613,5190953,1370919,8.41
12:05:16.560531535,0.25,93494,5422221,5544799,580450,48798133,16060348,238422,3.182,7492918,1914675,8.60
12:05:18.876386926,0.25,97027,5515826,7669961,1066135,88862755,44812482,399931,2.118,18878793,5343033,5.51
12:05:21.176975277,0.25,242109,7592019,5299579,538922,27689433,11575815,99947,1.855,5387174,1397348,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
8.83
12:05:23.586597640,0.25,86619,5199256,5315013,538388,27966399,11744127,105432,1.919,5492711,1410357,7.60
